"Market","Side","Type","Size","Price","Order Type","Trade Type","PnL","Fees","Date Time"
"SOL-PERP","sell","","0.8","95.663","limit","trade","-0.061224","0.061224","2024-02-06T02:05:55.000Z"
"SOL-PERP","buy","","0.5","95.651","limit","trade","0.12674","0.03826","2024-02-06T02:05:11.000Z"
"SOL-PERP","sell","","0.5","95.981","limit","trade","-0.038392","0.038392","2024-02-06T01:45:36.000Z"
"SOL-PERP","buy","","0.6","95.597","limit","trade","-0.056687","0.045887","2024-02-06T00:59:51.000Z"
"SOL-PERP","sell","","0.6","95.579","limit","trade","-0.045878","0.045878","2024-02-06T00:34:06.000Z"
"SOL-PERP","buy","","0.5","95.49","limit","trade","-0.461696","0.038196","2024-02-05T23:26:40.000Z"
"SOL-PERP","sell","","0.5","94.643","limit","trade","-0.037857","0.037857","2024-02-05T23:07:06.000Z"
"SOL-PERP","buy","","0.5","94.752","limit","trade","-0.203901","0.037901","2024-02-05T22:46:23.000Z"
"SOL-PERP","sell","","0.5","94.42","limit","trade","-0.037768","0.037768","2024-02-05T22:30:19.000Z"
"SOL-PERP","buy","","0.6","94.487","limit","trade","1.836846","0.045354","2024-02-05T22:29:35.000Z"
"SOL-PERP","sell","","0.6","97.624","limit","trade","-0.04686","0.04686","2024-02-05T11:31:00.000Z"
"SOL-PERP","buy","","0.5","97.815","limit","trade","-0.098626","0.039126","2024-02-05T11:11:16.000Z"
"SOL-PERP","sell","","0.5","97.696","limit","trade","-0.039078","0.039078","2024-02-05T10:51:51.000Z"
