time,open,high,low,close,(blank),(blank),Chars,(blank),(blank),(blank),(blank),Bullish Micro Trend,Bearish Micro Trend,Alpha Track,Volume
1514851200,13429.6775,15270.625,12963.845,14770.635,,0,0,0,0,0,0,0,0,15908.02069639053,54738.57532526
1514937600,14768.6425,15474.925,14614.9125,15145.865,,0,0,0,0,0,0,0,0,15908.02069639053,41434.69541791
1515024000,15146.1375,15458.49,14209.8675,15188.8125,,0,0,0,0,0,0,0,0,15908.02069639053,50953.17441558
1515110400,15188.815,17125.61,14847.695,16955.8775,,0,0,0,0,0,0,1,0,15908.02069639053,54400.06480641
1515196800,16955.45,17222.6125,16234.205,17127.915,,0,0,0,0,0,0,1,0,15908.02069639053,31019.0656621
1515283200,17124.9825,17134.9975,15717.0625,16144.1975,,0,0,0,0,0,0,1,0,15908.02069639053,28869.3098144
1515369600,16153.8125,16238.775,13806.305,14999.085,,0,0,0,0,0,0,0,0,15908.02069639053,56375.75437196
1515456000,14997.6575,15402.78,14186.555,14469.6625,,0,0,0,0,0,0,0,0,15908.02069639053,40008.97351428
1515542400,14467.64,14921.9,13496.7525,14908.0475,,0,0,0,0,0,0,0,0,15908.02069639053,54136.11270257
1515628800,14902.8875,14992.0175,12814.5025,13339.265,,0,0,0,0,0,0,0,1,15908.02069639053,61346.39855115
1515715200,13340.705,13960.505,13027.5675,13729.9175,,0,0,0,0,0,0,0,1,15908.02069639053,36918.67951516
1515801600,13891.385,15217.275,13662.9425,14240.0275,,0,0,0,0,0,0,0,0,15908.02069639053,24062.57750513
1515888000,14239.1,14377.165,13122.955,13660.4225,,0,0,0,0,0,0,0,1,15908.02069639053,24790.90347158
1515974400,13660.3975,14342.38,13363.0625,13600.735,,0,0,0,0,0,0,0,1,15908.02069639053,28036.90881203
1516060800,13594.04,13621.2625,10050.655,11472.14,,0,0,0,0,0,0,0,1,15898.02824187297,131649.05637251
1516147200,11474.2225,11992.965,9144.25,11204.1375,,0,1,0,0,0,0,0,1,15831.422532829685,141126.65553252
1516233600,11208.7075,12160.35,10701.885,11284.275,,0,0,1,0,0,0,0,1,15650.576474997793,76713.74281896
1516320000,11295.1325,12020.6925,11040.06,11546.3875,,0,0,0,0,0,0,0,1,15265.974258262915,44228.27323486
1516406400,11548.37,13029.0675,11520.6775,12782.4175,,0,0,0,0,0,0,0,0,14990.023507344813,40860.3546181
1516492800,12790.825,12793.6625,11119.0025,11541.66,,0,0,0,0,0,0,0,1,14606.872006528722,38552.01692109
1516579200,11533.6325,11898.32,10019.86,10791.7475,,0,1,0,0,0,0,0,1,14182.969283581084,57775.59674958
1516665600,10792,11402.095,9953.385,10836.8675,,0,0,0,0,0,0,0,1,13811.180196516518,55066.36779337
1516752000,10836.1875,11482.5025,10491.7825,11381.0325,,0,0,0,0,0,0,0,1,13541.16378579246,39524.89869683
1516838400,11381.04,11721.405,10856.0325,11136.71,,0,0,0,0,0,0,0,1,13274.002254037741,35636.74863286
1516924800,11132.7775,11609.8,10297.08,11088.1575,,0,1,0,0,0,0,0,1,13031.130614700214,51171.42358209
1517011200,11080.6725,11563.6375,10834.4,11381.0975,,0,0,0,0,0,0,0,0,12847.793601955746,33269.10433399
1517097600,11379.915,11874.2975,11251.775,11621.1475,,0,0,0,0,0,0,0,0,12711.499590627329,33813.65781015
1517184000,11618.87,11699.0775,10936.5,11142.7425,,0,0,0,0,0,0,0,1,12537.193247224292,31400.60704246
1517270400,11141.41,11185.265,9731.81,9988.305,,0,1,0,0,0,0,0,1,12253.983441977147,70976.13373003
1517356800,9989.605,10313.735,9546.02,10115.7975,,0,0,0,0,0,0,0,1,12016.407226201907,50535.39232997
1517443200,10117.77,10174.8475,8447.8525,9012.8875,,0,0,0,0,0,0,0,1,11682.682812179473,94744.75875568
1517529600,9017.205,9107.9675,7593.5625,8811.005,,0,1,0,0,0,0,0,1,11363.607499715086,139284.23009881
1517616000,8800.3925,9487.19,8108.1775,9213.725,,0,0,1,0,0,0,0,1,11124.731666413409,55562.15588405
1517702400,9213.055,9349.885,7820.6475,8163.0125,,0,0,0,0,0,0,0,1,10795.65175903414,59353.1722473
1517788800,8164.595,8342.005,6513.9375,6878.9575,,0,0,0,0,0,0,0,1,10360.463508030347,147996.76983859
1517875200,6878.5575,7998.2225,5893.765,7696.395,,0,0,1,0,0,0,0,1,10064.455896026975,221477.57610345
1517961600,7700.555,8633.025,7187.93,7576.405,,0,0,0,0,0,0,0,1,9788.005796468422,115128.70535521
1518048000,7577.425,8636.6875,7553.625,8227.215,,0,0,0,0,0,0,0,1,9614.58459686082,77695.66313977
1518134400,8229.2975,8739.5125,7750.83,8685.7175,,0,0,0,0,0,0,0,0,9511.377141654062,66020.99482948
1518220800,8685.915,9082.45,8154.865,8554.1725,,0,0,0,0,0,0,0,0,9405.021070359166,55962.43984004
1518307200,8553.745,8559.8275,7834.37,8067.4975,,0,1,0,0,0,0,0,1,9256.407340319258,43330.31637859
1518393600,8072.7625,8979.5,8067.6425,8894.395,,0,0,0,0,0,0,0,0,9217.137786267558,48043.75066668
1518480000,8889.6225,8937.6475,8379.3075,8519.9425,,0,0,0,0,0,0,0,0,9147.47467322128,36691.04934877
1518566400,8515.9125,9507.025,8515.76,9483.4825,,0,0,0,0,0,0,0,0,9171.48445495058,63514.46303464
1518652800,9479.985,10247.525,9343.89,10025.8525,,0,0,0,0,0,0,1,0,9171.48445495058,72176.4533283
1518739200,10024.95,10310.095,9709.0225,10183.905,,0,0,0,0,0,0,1,0,9171.48445495058,41725.12335819
1518825600,10185.515,11139.295,10051.7325,11105.625,,0,0,0,0,0,0,1,0,9171.48445495058,47045.83478671
1518912000,11110.27,11294.475,10166.7875,10408.5275,,0,0,0,1,0,0,1,0,9171.48445495058,60699.27300827
1518998400,10413.595,11264.0225,10322.725,11161.255,,0,0,0,0,0,0,1,0,9171.48445495058,38722.42184926
1519084800,11155.9625,11773.775,11060.84,11229.375,,0,0,0,0,0,0,1,0,9171.48445495058,60392.4193132
1519171200,11231.2975,11284.565,10247.55,10461.6925,,0,0,0,1,0,0,1,0,9171.48445495058,75828.92901919
1519257600,10463.125,10937.725,9724.6175,9835.875,,0,0,0,0,0,0,0,0,9171.48445495058,72918.36611412
1519344000,9833.5425,10408.6675,9580.5825,10157.6025,,0,0,0,0,0,0,0,0,9171.48445495058,54532.22369023
1519430400,10145.325,10537.06,9376.395,9690.955,,0,0,0,0,0,0,0,0,9171.48445495058,48841.91311393
1519516800,9690.5225,9872.6275,9296.2125,9590.7575,,0,0,0,0,0,0,0,0,9171.48445495058,33607.69102121
1519603200,9592.1075,10453.6475,9391.51,10311.7,,0,0,0,0,0,0,0,0,9171.48445495058,50025.7171439
1519689600,10314.195,10855.9925,10131.0075,10561.5825,,0,0,0,0,0,0,1,0,9171.48445495058,41779.20229081
1519776000,10564.57,11060.0375,10259.755,10306.8075,,0,0,0,0,0,0,0,0,9171.48445495058,44866.46276976
1519862400,10307.0275,11079.0575,10191.85,10905,,0,0,0,0,0,0,1,0,9171.48445495058,37790.22954537
1519948800,10908.51,11178.5,10774.3125,11022.265,,0,0,0,0,0,0,1,0,9171.48445495058,32139.67222246
1520035200,11022.7575,11502.9225,11020.265,11434.805,,0,0,0,0,0,0,1,0,9182.067950771441,27740.6720702
1520121600,11437.92,11509.25,11054.505,11478.115,,0,0,0,0,0,0,1,0,9226.023535541462,21451.64761923
1520208000,11479.9675,11662.5375,11380.865,11407.6725,,0,0,0,0,0,0,1,0,9341.143643827587,28851.44781875
1520294400,11405.4475,11413.82,10560.0175,10713.0325,,0,0,0,0,0,0,0,0,9491.382363628838,48442.61620452
1520380800,10709.57,10900.9425,9403.275,9905.0725,,0,0,0,0,0,0,0,1,9537.154174617477,83814.93382405
1520467200,9905.6175,10117.175,9044.7375,9291.4725,,0,0,0,0,0,0,0,1,9517.816330849892,66583.55470787
1520553600,9296.865,9416.875,8376.5,9246.625,,0,0,0,0,0,0,0,1,9511.948793891794,101768.97984849
1520640000,9241.335,9516.035,8700.27,8777.0275,,0,0,0,0,0,0,0,1,9511.948793891794,45209.68050044
1520726400,8779.0275,9761.4475,8486.2625,9531.515,,0,0,1,0,0,0,0,1,9511.948793891794,55958.09929415
1520812800,9534.0825,9894.975,8759.94,9113.485,,0,0,0,0,0,0,0,1,9511.948793891794,60639.80879094
1520899200,9113.8825,9483.1675,8836.875,9143.8875,,0,0,0,0,0,0,0,1,9508.584059442937,50433.12581604
1520985600,9146.5875,9358.3,7927.9125,8194.185,,0,1,0,0,0,0,0,1,9459.17387805853,82092.73359495
1521072000,8193.8125,8416.73,7661.1875,8260.1575,,0,0,1,0,0,0,0,1,9363.700294373162,73963.98571898
1521158400,8257.5025,8608.7925,7896.1225,8263.8375,,0,0,0,0,0,0,0,1,9241.493317220587,52068.14895906
1521244800,8262.1575,8349.055,7732.9325,7860.585,,0,0,0,0,0,0,0,1,9088.059059751633,41198.21560804
1521331200,7856.3225,8293.4375,7314.8425,8190.1825,,0,0,0,0,0,1,0,1,8988.294997557006,77837.93424734
1521417600,8194.5075,8750.23,8101.545,8598.785,,0,0,0,0,0,0,0,0,8945.01610893956,67882.31981565
1521504000,8596.1975,9042.815,8315.4275,8903.3125,,0,0,0,0,0,0,0,0,8940.382374612942,53514.10413502
1521590400,8906.735,9182.975,8751.2075,8892.0325,,0,0,0,0,0,0,0,0,8935.010166322614,45029.81865469
1521676800,8890.7475,9097.43,8488.1025,8710.45,,0,1,0,0,0,0,0,0,8910.059036731212,44592.9422519
1521763200,8710.805,8927.1275,8274.5125,8922.4225,,0,0,0,0,0,0,0,0,8911.432754872189,45291.93075784
1521849600,8922.0475,9012.25,8498.25,8537.1675,,0,0,0,0,0,0,0,0,8869.847726553056,31416.36894755
1521936000,8532.615,8678.825,8368.095,8452.075,,0,0,0,0,0,0,0,1,8823.428534713828,27963.81561043
1522022400,8453.6575,8498.3575,7840.775,8143.28,,0,0,0,0,0,0,0,1,8747.856475301181,54398.65093501
1522108800,8146.1025,8220.85,7740.1775,7791.6175,,0,1,0,0,0,0,0,1,8641.607700267716,44110.77856799
1522195200,7792.47,8100.62,7732.155,7940.075,,0,0,0,0,0,0,0,1,8563.65962246019,31813.35094093
1522281600,7938.2575,7966.25,6905.6325,7083.7675,,0,0,0,0,0,0,0,1,8399.227164409058,82511.51208159
1522368000,7082.3125,7273.4,6575,6835.18,,0,0,0,0,0,0,0,1,8225.444146141384,91502.9633023
1522454400,6832.585,7218.475,6784.1675,6922.18,,0,0,1,0,0,0,0,1,8080.637018792341,40804.88420163
1522540800,6923.4725,7042.6675,6442.2625,6812.6375,,0,1,0,0,0,0,0,1,7939.748183370969,52485.23802946
1522627200,6815.535,7113.6025,6766.27,7050.615,,0,0,1,0,0,0,0,1,7840.955607440861,42700.392636
1522713600,7050.59,7514.135,7012.0125,7418.625,,0,0,0,0,0,0,0,1,7794.0299843918765,54619.65304992
1522800000,7417.265,7427.1725,6706.335,6794.085,,0,0,0,0,0,0,0,1,7682.924986126112,50802.85772889
1522886400,6793.94,6930.155,6568.4225,6774.51,,0,0,0,0,0,0,0,1,7581.989987667655,46331.38537677
1522972800,6774.98,6848.25,6511.6675,6611.62,,0,1,0,0,0,0,0,1,7474.171100149027,32318.09738004
1523059200,6615.775,7070.1625,6602.69,6897,,0,0,0,0,0,0,0,1,7410.040977910246,29059.04653322
1523145600,6894.8,7104.5275,6885.725,7021.1225,,0,0,0,0,0,0,0,1,7366.827813697995,17532.46529566
1523232000,7026.335,7177.1125,6612.285,6773.91,,0,1,0,0,0,0,0,1,7300.94805662044,38615.17007353
1523318400,6775.9125,6889.405,6653.08,6830.335,,0,0,0,0,0,0,0,1,7248.657716995946,22853.85267858
1523404800,6827.845,6973.69,6803.7375,6941.09,,0,0,0,0,0,0,0,1,7214.483526218618,21306.6294894
1523491200,6941.0675,8174.0425,6762.85,7920.0175,,0,0,0,0,0,0,1,0,7278.214247431474,75152.91366631
1523577600,7919.9375,8230.8275,7746.6875,7887.1375,,0,0,0,0,0,0,1,0,7298.6212060268745,59637.18052413
1523664000,7884.3575,8193.325,7825.4675,8001.6225,,0,0,0,0,0,0,1,0,7298.6212060268745,25306.62155028
1523750400,8002.395,8411.2475,7999.7525,8357.55,,0,0,0,0,0,0,1,0,7298.6212060268745,23691.28021318
1523836800,8360.46,8417.1925,7903.2475,8051.6125,,0,0,0,1,0,0,1,0,7298.6212060268745,34828.14017715
1523923200,8053.95,8167.455,7812.28,7891.5925,,0,0,0,0,0,0,1,0,7298.6212060268745,28149.71791124
1524009600,7891.5725,8253.5775,7873.7875,8165.4725,,0,0,0,0,0,0,1,0,7298.6212060268745,33095.3987837
1524096000,8165.995,8300.43,8091.4025,8272.5775,,0,0,0,0,0,0,1,0,7298.6212060268745,27734.49659519
1524182400,8270.95,8935.6325,8218.5275,8862.335,,0,0,0,0,0,0,1,0,7298.6212060268745,44978.01869306
1524268800,8862.85,9043.8175,8612.52,8925.1825,,0,0,0,0,0,0,1,0,7298.6212060268745,35886.13197492
1524355200,8925.0125,9035.13,8757.3775,8799.1925,,0,0,0,0,0,0,1,0,7301.763605567445,22633.12177574
1524441600,8793,9004.8725,8776.555,8941.3375,,0,0,0,0,0,0,1,0,7317.129738733386,24693.26964691
1524528000,8941.3275,9738.9225,8933,9651.1975,,0,0,0,0,1,0,1,0,7387.130596299614,55110.42681432
1524614400,9651.265,9757.9425,8718.8575,8862.92,,0,0,0,1,0,0,1,0,7486.886882038674,85968.41895525
1524700800,8860.7875,9315.0075,8630.5725,9279.7375,,0,0,0,0,0,0,1,0,7686.092506256598,47441.20385253
1524787200,9277.9025,9376.68,8901.04,8921.945,,0,0,0,0,0,0,1,0,7823.4094500058645,33197.41801504
1524873600,8919.4725,9437.2075,8865.725,9339.5325,,0,0,0,0,0,0,1,0,7991.867566671879,31677.71237656
1524960000,9337.5275,9527.8425,9175.4375,9396.8725,,0,0,0,0,0,0,1,0,8147.979225930559,24616.89419975
1525046400,9396.505,9446.4425,9110.645,9243.395,,0,0,0,0,0,0,1,0,8269.692089716053,23997.58155988
1525132800,9245.66,9247.665,8823.3,9070.0825,,0,0,0,0,0,0,1,0,8358.62435752538,32800.76540577
1525219200,9068.375,9257.8025,8979.8075,9210.32,,0,0,0,0,0,0,1,0,8453.257206689226,25657.29423441
1525305600,9216.425,9796.475,9157.385,9730.3925,,1,0,0,0,0,0,1,0,8595.1611281682,37323.92725205
1525392000,9730.955,9772.4075,9499.47,9690.46,,0,0,0,0,0,0,1,0,8716.861002816177,26251.36397152
1525478400,9687.03,9949.775,9616.1575,9807.7725,,1,0,0,0,0,0,1,0,8838.073391392156,22700.75211042
1525564800,9808.41,9896.8525,9382,9607.08,,0,0,0,0,0,0,1,0,8923.51857012636,20426.80462163
1525651200,9606.715,9624.7525,9178.2125,9359.5825,,0,0,0,0,0,0,0,0,8971.970117890098,30567.52599355
1525737600,9357.0025,9455.4325,9041.25,9174.905,,0,0,0,0,0,0,0,0,8992.836776025088,26800.70823507
1525824000,9179.765,9390.535,8961.97,9305.605,,0,0,0,0,0,0,0,0,9018.692208596984,27909.09927389
1525910400,9304.695,9390.8,8996.3125,9015.02,,0,0,0,0,0,0,0,0,9018.549591852221,25432.68451881
1525996800,9011.27,9015.185,8344.295,8405.2475,,0,0,0,0,0,0,0,1,9018.549591852221,49845.56824348
1526083200,8412.0225,8652.2775,8219.11,8475.4775,,0,0,1,0,0,0,0,1,9018.549591852221,34651.19892857
1526169600,8479.865,8763.705,8334.64,8691.595,,0,0,0,0,0,0,0,1,9018.549591852221,21169.81960514
1526256000,8693.46,8891.7075,8286.5525,8671.9725,,0,0,0,0,0,0,0,1,9018.549591852221,43707.67039004
1526342400,8671.16,8855.0325,8415.025,8472.7075,,0,0,0,0,0,0,0,1,9018.549591852221,32241.87129724
1526428800,8476.89,8500.215,8097.66,8345.1075,,0,0,0,0,0,0,0,1,9018.549591852221,43492.48660331
1526515200,8345.265,8492.6575,7989.7,8062.51,,0,1,0,0,0,0,0,1,9018.549591852221,25173.60264524
1526601600,8060.29,8278.525,7927.11,8237.32,,0,0,0,0,0,0,0,1,9018.549591852221,23228.03858577
1526688000,8237.35,8392.75,8151.5775,8235.1525,,0,0,0,0,0,0,0,1,9017.149936631351,11589.47253615
1526774400,8232.7625,8596.675,8164.655,8517.3525,,0,0,0,0,0,0,0,0,9015.67035649742,13426.95916674
1526860800,8520.1,8589.4975,8309.28,8392.9275,,0,0,0,0,0,0,0,0,9012.233330417877,16461.93973408
1526947200,8396.195,8407.11,7948.705,7986.6625,,0,0,0,0,0,0,0,1,8990.865492831997,23377.43672978
1527033600,7986.66,8031.66,7436.9275,7501.415,,0,1,0,0,0,0,0,1,8845.848776318311,47176.72018198
1527120000,7504.48,7735.04,7265.0575,7578.88,,0,0,0,0,0,0,0,1,8705.074467838498,35277.45593072
1527206400,7578.63,7658.2225,7316.015,7464.735,,0,0,0,0,0,0,0,1,8567.258971411997,28219.58919206
1527292800,7464.21,7636.4225,7269.57,7334.285,,0,0,0,0,0,0,0,1,8430.26186347733,12894.53013494
1527379200,7333.0325,7398.3175,7215.575,7342.2625,,0,0,0,0,0,0,0,1,8309.373045313181,10898.95824047
1527465600,7342.575,7445.8975,7079.7725,7105.2875,,0,0,0,0,0,1,0,1,8175.585762500606,21354.97388272
1527552000,7106.43,7530.875,7047.96,7463.0125,,0,0,0,0,0,0,0,1,8096.4109555560935,29778.09420374
1527638400,7463.0625,7563.2,7268.84,7379.63,,0,0,0,0,0,0,0,1,8016.768627160971,21503.57776091
1527724800,7376.2725,7606.7875,7335.105,7486.93,,0,0,0,0,0,0,0,1,7957.897668587529,19321.65989172
1527811200,7488.7975,7608.9325,7351.385,7512.7825,,0,0,0,0,0,0,0,1,7908.440427633359,19595.51739472
1527897600,7512.7625,7697.4025,7438.555,7639.51,,0,0,0,0,0,0,0,0,7878.55926900743,13117.0520986
1527984000,7638.0325,7784.65,7585.3,7709.2075,,0,0,0,0,0,0,0,0,7859.742405784382,13039.4572781
1528070400,7711.3325,7756.5175,7446.5775,7492.7825,,0,0,0,0,0,0,0,1,7819.274716678547,18282.18343364
1528156800,7494.435,7679.1575,7351.6825,7615.6225,,0,0,0,0,0,0,0,0,7798.054700113357,21010.43268257
1528243200,7615.6225,7694.095,7482.5,7657.825,,0,0,0,0,0,0,0,0,7785.945722106476,17430.830689
1528329600,7654.67,7748,7629.97,7686.2175,,0,0,0,0,0,0,0,0,7782.1269953651845,16042.49383296
1528416000,7682.9375,7695.5,7537.3625,7624,,0,0,0,0,0,0,0,0,7782.1269953651845,12012.14674481
1528502400,7624.405,7682.5675,7462.2275,7496.46,,0,0,0,0,0,0,0,1,7782.1269953651845,7381.21164966
1528588800,7496.71,7496.71,6632.975,6772.345,,0,0,0,0,0,0,0,1,7782.1269953651845,46883.92515558
1528675200,6772.42,6911.7725,6644.1775,6879.1525,,0,0,0,0,0,0,0,1,7773.312743800688,31278.86331561
1528761600,6879.1875,6883.0475,6451.3625,6549.965,,0,0,0,0,0,0,0,1,7730.130089510625,28261.01508338
1528848000,6550.1575,6624.385,6125.01,6300.405,,0,0,0,0,0,0,0,1,7610.446230118668,53998.291736
1528934400,6301.0525,6726.08,6271.025,6641.2375,,0,0,1,0,0,0,0,1,7502.756371216594,40876.90419803
1529020800,6638.3125,6667.3225,6365.155,6389.6,,0,0,0,0,0,0,0,1,7379.072329970305,21371.98891472
1529107200,6389.2025,6551.95,6330.4525,6485.1175,,0,0,0,0,0,0,0,1,7279.74401552916,12146.77725386
1529193600,6486.11,6573.575,6428.285,6446.43,,0,0,0,0,0,0,0,1,7187.153569359252,8382.85810962
1529280000,6448.17,6800.16,6376.44,6708.57,,0,0,0,0,0,0,0,1,7133.977617208224,19850.59519349
1529366400,6710.775,6839.0425,6663.4875,6738.5225,,0,0,0,0,0,0,0,1,7090.038159740643,15801.46803333
1529452800,6735.1275,6813.8675,6545.55,6756.5975,,0,0,0,0,0,0,0,0,7053.1459931552145,17716.34423131
1529539200,6757.7625,6788.1675,6681.0825,6717.83,,0,0,0,0,0,0,0,0,7017.66069341578,12535.2025079
1529625600,6717.83,6729.5675,5937.815,6059.7875,,0,1,0,0,0,0,0,1,6914.382528604992,50803.45344607
1529712000,6062.66,6265.6225,6038.57,6170.58,,0,0,0,0,0,0,0,1,6831.737803204437,15147.99373599
1529798400,6170.3175,6260.0025,5743.85,6150.87,,0,0,0,0,0,0,0,1,6756.085825070611,36461.49960681
1529884800,6149.29,6349.0525,6071.5825,6246.9125,,0,0,0,0,0,0,0,1,6699.511011173876,25664.05526324
1529971200,6247.1,6275.45,6029.095,6071.065,,0,0,0,0,0,0,0,1,6629.683676599001,19934.12777834
1530057600,6071.9775,6193.4375,5988.8925,6134.4525,,0,0,0,0,0,0,0,1,6574.657990310223,20966.92983991
1530144000,6134.0225,6161.54,5820,5852.18,,0,0,0,0,0,0,0,1,6494.3826580535315,22185.2740918
1530230400,5849.745,6376.9975,5784.4,6201.4975,,0,0,1,0,0,0,0,1,6461.83986271425,33063.03761033
1530316800,6201.865,6521.69,6189.765,6386.4525,,0,0,0,0,0,0,0,0,6454.488012842187,19043.15559827
1530403200,6386.235,6431.5,6256.1575,6347.705,,0,0,0,0,0,0,0,0,6447.731230509401,11954.62530825
1530489600,6346.33,6672.54,6270.845,6614.4,,0,0,0,0,0,0,1,0,6447.731230509401,25218.1640627
1530576000,6612.74,6669.865,6465.04,6503.6175,,0,0,0,0,0,0,0,0,6447.731230509401,19323.78680157
1530662400,6503.975,6793.3575,6384.445,6584.91,,0,0,0,0,0,0,0,0,6447.731230509401,21693.18053516
1530748800,6582.6825,6703.8,6447.8725,6530.5775,,0,0,0,0,0,0,0,0,6447.731230509401,23371.16838786
1530835200,6529.865,6638.86,6450.8175,6593.61,,0,0,0,0,0,0,0,0,6447.731230509401,16447.07074014
1530921600,6600.7525,6837.65,6508.8425,6755.6275,,0,0,0,0,0,0,1,0,6447.731230509401,13979.51606329
1531008000,6755.2125,6780.475,6673.775,6703.5375,,0,0,0,0,0,0,1,0,6447.731230509401,12203.98689967
1531094400,6702.955,6807.3775,6618.75,6664.815,,0,0,0,0,0,0,0,0,6447.731230509401,17417.70252685
1531180800,6663.9525,6682.8125,6272.37,6301.69,,0,0,0,0,0,0,0,1,6447.731230509401,27366.46299617
1531267200,6302.4725,6400.15,6283.1375,6381.985,,0,0,0,0,0,0,0,0,6447.731230509401,17250.32011226
1531353600,6381.685,6381.9025,6073.8275,6246.47,,0,0,0,0,0,0,0,1,6447.731230509401,24618.32380806
1531440000,6245.315,6339.875,6124.24,6214.195,,0,1,0,0,0,0,0,1,6447.731230509401,16001.30540983
1531526400,6219.155,6323.15,6184.7975,6248.2625,,0,0,0,0,0,0,0,1,6447.731230509401,7590.59707068
1531612800,6249.365,6388.04,6232.165,6345.355,,0,0,0,0,0,0,0,0,6447.731230509401,10616.64171967
1531699200,6349.0475,6750.6625,6331.6,6726.5175,,0,0,0,0,0,0,1,0,6447.731230509401,26641.56462239
1531785600,6726.41,7470.1975,6661.555,7316.35,,0,0,0,0,0,0,1,0,6447.731230509401,40305.6621949
1531872000,7315.2775,7591.965,7236.2075,7374.955,,0,0,0,0,0,0,1,0,6447.731230509401,41481.85827239
1531958400,7378.99,7564.495,7281.6075,7470.0775,,0,0,0,0,0,0,1,0,6456.090779029172,27370.45365807
1532044800,7470.82,7682.6725,7258.8925,7330.025,,0,0,0,1,0,0,1,0,6483.243704146337,28117.67620008
1532131200,7330.0275,7452.62,7207.895,7405.8525,,0,0,0,0,0,0,1,0,6550.897640591847,12122.25145748
1532217600,7402.965,7575.105,7329.47,7398.9675,,0,0,0,0,0,0,1,0,6645.127624970531,13994.54083636
1532304000,7397.8875,7815.975,7375.7025,7718.3325,,0,0,0,0,0,0,1,0,6764.372611084916,33927.49268064
1532390400,7716.5175,8489.015,7695.5325,8397.7825,,0,0,0,0,0,0,1,0,6945.8625987421465,51257.98525066
1532476800,8391.55,8483.61,8048.3275,8164.3025,,0,0,0,1,1,0,1,0,7081.244809993019,35081.02076666
1532563200,8163.9775,8302.3075,7844.755,7927.3375,,0,0,0,0,0,0,1,0,7175.255108882683,28925.04364518
1532649600,7927.3675,8273.9875,7795.3175,8184.1175,,0,0,0,0,1,0,1,0,7287.35093011794,29974.21822436
1532736000,8183.5775,8243.495,8061.025,8233.105,,0,0,0,0,0,0,1,0,7392.434715660391,9567.06758088
1532822400,8229.2625,8290.0375,8120.7375,8215.66,,0,0,0,0,0,0,1,0,7483.904191698125,10416.45174266
1532908800,8214.5025,8279.9475,7850.6625,8166.77,,0,0,0,0,0,0,1,0,7559.778170398333,29695.37542122
1532995200,8166.7975,8172.5025,7634.57,7725.9375,,0,0,0,0,0,0,0,0,7578.240318131851,33538.50254326
1533081600,7727.33,7755.135,7432.75,7603.06,,0,0,0,0,0,0,0,0,7580.998060561646,30065.35799751
1533168000,7602.9125,7706.055,7457.305,7535.2725,,0,0,0,0,0,0,0,0,7576.052632108986,17680.20875224
1533254400,7534.9075,7538.04,7279.3775,7414.94,,0,0,0,0,0,0,0,1,7560.520265564657,28400.38930974
1533340800,7413.2475,7490.095,6930.8425,7013.51,,0,0,0,0,0,0,0,1,7524.799912939355,23200.87131374
1533427200,7008.7875,7086.6675,6884.995,7030.395,,0,0,0,0,0,0,0,1,7524.799912939355,16372.41522646
1533513600,7028.605,7166.2075,6835.765,6935.35,,0,0,0,0,0,0,0,1,7524.799912939355,21386.5300952
1533600000,6934.37,7151.1325,6662.1175,6718.47,,0,0,0,0,0,0,0,1,7524.799912939355,30019.44957669
1533686400,6717.02,6717.0475,6116.715,6279.1225,,0,0,0,0,0,1,0,1,7524.799912939355,51889.88019905
1533772800,6281.4975,6629.3325,6185.4075,6541.67,,0,0,1,0,0,0,0,1,7524.799912939355,32845.98146397
1533859200,6543.7625,6584.23,6007.8125,6134.1725,,0,0,0,0,0,1,0,1,7524.799912939355,33031.84482217
1533945600,6132.7875,6488.3375,5995.65,6233.8525,,0,0,0,0,0,0,0,1,7519.97409964406,27963.66575509
1534032000,6238.285,6485.2425,6165.425,6314.31,,0,0,0,0,0,0,0,1,7506.243002858424,21609.04846655
1534118400,6313.935,6545.0875,6143.5675,6253.4025,,0,0,0,0,0,0,0,1,7472.2540725563595,28159.68345772
1534204800,6251.8275,6391.145,5889,6195.4,,0,0,0,0,0,0,0,1,7386.45394862622,48484.50569436
1534291200,6194.68,6634.1475,6187.175,6270.1375,,0,0,0,0,0,0,0,1,7262.418787667751,43063.26417865
1534377600,6269.4775,6479.845,6207.8525,6314.81,,0,0,0,0,0,0,0,1,7157.128922371334,23616.76111764
1534464000,6314.895,6586.8625,6290.6225,6583.9,,0,0,0,0,0,0,0,0,7093.43681988563,24347.87922418
1534550400,6583.5825,6615.955,6304.15,6396.4775,,0,0,0,0,0,0,0,1,7015.996895453893,14834.32580886
1534636800,6394.18,6547.8675,6318.845,6484.53,,0,0,0,0,0,0,0,0,6956.945018181237,10414.53070508
1534723200,6485.1425,6523.0125,6226.955,6258.78,,0,0,0,0,0,0,0,1,6879.37112727221,20710.31563137
1534809600,6258.76,6499.07,6246.6425,6476.7975,,0,0,0,0,0,0,0,0,6836.291021079588,17696.00936734
1534896000,6476.475,6903.49,6240.25,6356.3875,,0,0,0,0,0,0,0,1,6789.679184029707,44359.56208759
1534982400,6357.11,6573.3525,6342.605,6525.685,,0,0,0,0,0,0,0,0,6773.245048861827,17324.3386834
1535068800,6526.03,6730.6375,6449.495,6692.28,,0,0,0,0,0,0,0,0,6773.245048861827,20294.03825482
1535155200,6692.3525,6793.47,6665.6375,6733.2925,,0,0,0,0,0,0,1,0,6773.245048861827,13043.27065321
