"Market","Side","Type","Size","Price","Order Type","Trade Type","PnL","Fees","Date Time"
"SOL-PERP","sell","","0.6","100.798","limit","trade","-0.048383","0.048383","2024-02-02T09:56:34.000Z"
"SOL-PERP","buy","","0.9","101.013","limit","trade","-0.747729","0.072729","2024-02-02T09:44:48.000Z"
"SOL-PERP","sell","","0.9","100.263","limit","trade","-0.072189","0.072189","2024-02-02T09:19:04.000Z"
"SOL-PERP","buy","","0.9","100.407","limit","trade","-0.113693","0.072293","2024-02-02T09:07:24.000Z"
"SOL-PERP","sell","","0.9","100.361","limit","trade","-0.07226","0.07226","2024-02-02T08:42:01.000Z"
"SOL-PERP","buy","","0.4","100.444","limit","trade","0.236658","0.032142","2024-02-02T08:40:33.000Z"
"SOL-PERP","sell","","0.2","101.092","limit","trade","-0.016178","0.016178","2024-02-02T08:03:48.000Z"
"SOL-PERP","sell","","0.2","101.14","limit","trade","-0.016178","0.016178","2024-02-02T08:03:48.000Z"
"SOL-PERP","buy","","0.6","100.54","limit","trade","-0.156259","0.048259","2024-02-02T07:43:29.000Z"
"SOL-PERP","sell","","0.6","100.36","limit","trade","-0.048173","0.048173","2024-02-02T07:27:01.000Z"
"SOL-PERP","buy","","0.3","100.554","limit","trade","-0.118933","0.024133","2024-02-02T07:12:03.000Z"
"SOL-PERP","sell","","0.3","100.238","limit","trade","-0.024057","0.024057","2024-02-02T06:59:17.000Z"
"SOL-PERP","buy","","0.2","99.795","limit","trade","-0.087764","0.015964","2024-02-02T06:38:57.000Z"
"SOL-PERP","buy","","0.5","99.772","limit","trade","-0.207911","0.039911","2024-02-02T06:38:57.000Z"
"SOL-PERP","sell","","0.7","99.436","limit","trade","-0.055684","0.055684","2024-02-02T06:23:36.000Z"
"SOL-PERP","buy","","1","99.344","limit","trade","-0.554475","0.079475","2024-02-02T06:00:20.000Z"
"SOL-PERP","sell","","1","98.869","limit","trade","-0.079095","0.079095","2024-02-02T05:39:55.000Z"
"SOL-PERP","buy","","0.5","98.85","limit","trade","-0.20904","0.03954","2024-02-02T05:22:24.000Z"
"SOL-PERP","sell","","0.5","98.511","limit","trade","-0.039404","0.039404","2024-02-02T05:09:05.000Z"
