"Market","Side","Type","Size","Price","Order Type","Trade Type","PnL","Fees","Date Time"
"SOL-PERP","buy","","1.7","97.569","limit","trade","-3.806394","0.132694","2024-02-07T19:18:47.000Z"
"SOL-PERP","sell","","1.7","95.408","limit","trade","-0.129755","0.129755","2024-02-07T14:20:45.000Z"
"SOL-PERP","buy","","2.9","95.373","limit","trade","-0.345965","0.221265","2024-02-07T14:01:44.000Z"
"SOL-PERP","sell","","2.9","95.33","limit","trade","-0.221166","0.221166","2024-02-07T13:33:47.000Z"
"SOL-PERP","buy","","0.5","95.448","limit","trade","-0.163167","0.038167","2024-02-07T13:33:01.000Z"
"SOL-PERP","buy","","0.5","95.389","limit","trade","-0.133667","0.038167","2024-02-07T13:33:01.000Z"
"SOL-PERP","sell","","1","95.198","limit","trade","-0.076158","0.076158","2024-02-07T10:48:31.000Z"
"SOL-PERP","buy","","2.1","95.517","limit","trade","-0.641369","0.160469","2024-02-07T10:26:38.000Z"
"SOL-PERP","sell","","2.1","95.288","limit","trade","-0.160084","0.160084","2024-02-07T10:15:45.000Z"
"SOL-PERP","buy","","1.7","95.269","limit","trade","0.042134","0.129566","2024-02-07T09:04:51.000Z"
"SOL-PERP","sell","","1.7","95.37","limit","trade","-0.129703","0.129703","2024-02-07T08:53:06.000Z"
"SOL-PERP","buy","","2.3","95.452","limit","trade","-0.127332","0.175632","2024-02-07T08:41:37.000Z"
"SOL-PERP","sell","","2.3","95.473","limit","trade","-0.17567","0.17567","2024-02-07T08:30:31.000Z"
"SOL-PERP","buy","","2.1","95.279","limit","trade","0.327131","0.160069","2024-02-07T08:11:10.000Z"
"SOL-PERP","sell","","2.1","95.511","limit","trade","-0.160458","0.160458","2024-02-07T07:59:45.000Z"
"SOL-PERP","buy","","1.1","95.424","limit","trade","0.171227","0.083973","2024-02-07T07:47:38.000Z"
"SOL-PERP","sell","","1.1","95.656","limit","trade","-0.084177","0.084177","2024-02-07T07:23:57.000Z"
"SOL-PERP","buy","","1.7","95.895","limit","trade","-0.370117","0.130417","2024-02-07T07:05:57.000Z"
"SOL-PERP","sell","","1.7","95.754","limit","trade","-0.130225","0.130225","2024-02-07T06:40:58.000Z"
"SOL-PERP","buy","","1.2","95.698","limit","trade","-0.02827","0.09187","2024-02-07T06:23:21.000Z"
"SOL-PERP","sell","","1.2","95.751","limit","trade","-0.091921","0.091921","2024-02-07T06:05:05.000Z"
"SOL-PERP","buy","","1.4","95.813","limit","trade","-0.220711","0.107311","2024-02-07T05:41:03.000Z"
"SOL-PERP","sell","","2.8","95.732","limit","trade","-0.21444","0.21444","2024-02-07T05:22:00.000Z"
"SOL-PERP","buy","","1.3","95.49","limit","trade","-0.29691","0.09931","2024-02-07T05:00:23.000Z"
"SOL-PERP","sell","","1.3","95.338","limit","trade","-0.099152","0.099152","2024-02-07T04:38:07.000Z"
"SOL-PERP","buy","","1.3","95.029","limit","trade","0.517969","0.09883","2024-02-07T04:23:57.000Z"
"SOL-PERP","sell","","0.8","95.5","limit","trade","-0.061121","0.061121","2024-02-07T04:09:46.000Z"
"SOL-PERP","sell","","0.2","95.509","limit","trade","-0.01528","0.01528","2024-02-07T04:09:46.000Z"
"SOL-PERP","sell","","0.3","95.509","limit","trade","-0.02292","0.02292","2024-02-07T04:09:46.000Z"
"SOL-PERP","buy","","1.3","95.918","limit","trade","0.144645","0.099755","2024-02-07T03:49:53.000Z"
"SOL-PERP","sell","","1.3","96.106","limit","trade","-0.09995","0.09995","2024-02-07T03:28:11.000Z"
"SOL-PERP","buy","","1.2","96.413","limit","trade","0.262644","0.092556","2024-02-07T03:03:35.000Z"
"SOL-PERP","sell","","1.2","96.709","limit","trade","-0.092841","0.092841","2024-02-07T02:42:54.000Z"
"SOL-PERP","buy","","2.3","96.83","limit","trade","0.171433","0.178167","2024-02-07T02:26:39.000Z"
"SOL-PERP","sell","","2.3","96.982","limit","trade","-0.178447","0.178447","2024-02-07T02:09:33.000Z"
"SOL-PERP","buy","","1.4","97.325","limit","trade","-0.568204","0.109004","2024-02-07T01:45:06.000Z"
"SOL-PERP","sell","","1.4","96.997","limit","trade","-0.108637","0.108637","2024-02-07T01:31:46.000Z"
"SOL-PERP","buy","","1.5","97.225","limit","trade","-0.66117","0.11667","2024-02-07T01:12:52.000Z"
"SOL-PERP","sell","","1.5","96.862","limit","trade","-0.116234","0.116234","2024-02-07T00:52:45.000Z"
"SOL-PERP","buy","","1.7","97.015","limit","trade","0.05846","0.13194","2024-02-07T00:40:16.000Z"
"SOL-PERP","sell","","1.7","97.127","limit","trade","-0.132093","0.132093","2024-02-07T00:25:25.000Z"
"SOL-PERP","buy","","2.1","96.965","limit","trade","-0.261601","0.162901","2024-02-07T00:13:10.000Z"
"SOL-PERP","sell","","2.1","96.918","limit","trade","-0.162822","0.162822","2024-02-06T23:49:37.000Z"
"SOL-PERP","buy","","2.6","97.048","limit","trade","-0.33706","0.20186","2024-02-06T23:36:47.000Z"
"SOL-PERP","sell","","2.6","96.996","limit","trade","-0.201752","0.201752","2024-02-06T23:17:24.000Z"
"SOL-PERP","buy","","0.7","97.452","limit","trade","-0.151862","0.054562","2024-02-06T23:05:16.000Z"
"SOL-PERP","buy","","0.5","97.408","limit","trade","-0.086473","0.038973","2024-02-06T23:05:16.000Z"
"SOL-PERP","sell","","1.2","97.313","limit","trade","-0.09342","0.09342","2024-02-06T22:44:22.000Z"
"SOL-PERP","buy","","1.9","96.969","limit","trade","-0.460893","0.147393","2024-02-06T22:28:00.000Z"
"SOL-PERP","sell","","1.9","96.804","limit","trade","-0.147142","0.147142","2024-02-06T22:16:26.000Z"
"SOL-PERP","buy","","1.6","97.045","limit","trade","-0.069818","0.124218","2024-02-06T22:00:28.000Z"
"SOL-PERP","sell","","1.6","97.079","limit","trade","-0.124261","0.124261","2024-02-06T21:42:53.000Z"
"SOL-PERP","buy","","2.9","97.138","limit","trade","-0.42256","0.22536","2024-02-06T21:36:06.000Z"
"SOL-PERP","sell","","2.9","97.07","limit","trade","-0.225202","0.225202","2024-02-06T21:15:43.000Z"
"SOL-PERP","buy","","2.5","97.395","limit","trade","0.64521","0.19479","2024-02-06T20:50:32.000Z"
"SOL-PERP","sell","","2.5","97.731","limit","trade","-0.195462","0.195462","2024-02-06T20:38:35.000Z"
"SOL-PERP","buy","","2","97.648","limit","trade","-0.556218","0.156218","2024-02-06T20:20:11.000Z"
"SOL-PERP","buy","","0.5","97.591","limit","trade","-0.110554","0.039054","2024-02-06T20:20:11.000Z"
"SOL-PERP","sell","","2.5","97.448","limit","trade","-0.194896","0.194896","2024-02-06T19:59:08.000Z"
"SOL-PERP","buy","","0.9","97.326","limit","trade","-0.482265","0.070065","2024-02-06T19:38:29.000Z"
"SOL-PERP","buy","","0.5","97.287","limit","trade","-0.248425","0.038925","2024-02-06T19:38:29.000Z"
"SOL-PERP","sell","","1.4","96.868","limit","trade","-0.108492","0.108492","2024-02-06T19:25:19.000Z"
"SOL-PERP","buy","","2.3","96.221","limit","trade","-0.825639","0.177039","2024-02-06T19:06:23.000Z"
"SOL-PERP","buy","","0.5","96.198","limit","trade","-0.167986","0.038486","2024-02-06T19:06:23.000Z"
"SOL-PERP","sell","","2.8","95.939","limit","trade","-0.214903","0.214903","2024-02-06T18:49:58.000Z"
"SOL-PERP","buy","","1.6","95.93","limit","trade","-0.06359","0.12279","2024-02-06T09:30:40.000Z"
"SOL-PERP","sell","","1.6","95.967","limit","trade","-0.122838","0.122838","2024-02-06T09:06:44.000Z"
"SOL-PERP","buy","","1.9","96.123","limit","trade","-0.355107","0.146107","2024-02-06T08:55:51.000Z"
"SOL-PERP","sell","","1.9","96.013","limit","trade","-0.14594","0.14594","2024-02-06T08:43:29.000Z"
"SOL-PERP","buy","","1.6","96.052","limit","trade","-0.710147","0.122947","2024-02-06T08:18:08.000Z"
"SOL-PERP","sell","","1.6","95.685","limit","trade","-0.122477","0.122477","2024-02-06T08:04:52.000Z"
"SOL-PERP","buy","","1.6","95.523","limit","trade","-0.426269","0.122269","2024-02-06T07:47:45.000Z"
"SOL-PERP","sell","","1.6","95.333","limit","trade","-0.122026","0.122026","2024-02-06T07:23:49.000Z"
"SOL-PERP","buy","","1.4","95.357","limit","trade","0.127","0.1068","2024-02-06T07:04:47.000Z"
"SOL-PERP","sell","","1.4","95.524","limit","trade","-0.106987","0.106987","2024-02-06T06:45:43.000Z"
"SOL-PERP","buy","","1.7","95.346","limit","trade","-0.109271","0.129671","2024-02-06T06:27:13.000Z"
"SOL-PERP","sell","","1.7","95.358","limit","trade","-0.129687","0.129687","2024-02-06T06:05:44.000Z"
"SOL-PERP","buy","","1.6","95.395","limit","trade","-0.450106","0.122106","2024-02-06T05:53:45.000Z"
