time,open,high,low,close,TD8,TD8,TD9,TD9,Small Bull Arrow,Small Bear Arrow,Big Bull Arrow,Big Bear Arrow,Over-Bought,Over-Sold,Caution,Danger
1504828800,4630.5425,4683.76,4101.2725,4348.31,,,,,0,0,0,0,4895.280273621021,3884.1432060375982,0,0
1504915200,4352.1875,4419.9325,4184.065,4327.6375,,,,,0,0,0,0,4889.130404706194,3899.0436560732787,0,0
1505001600,4334.1675,4347.3,4086.6375,4252.04,,,,,0,0,0,0,4873.741221325685,3915.035269622643,0,0
1505088000,4252.0875,4371.5425,4116.38,4213.48,,,,,0,0,0,0,4860.699839018287,4018.549397171319,0,0
1505174400,4211,4381.0175,4086.2775,4166.5575,,,,,0,0,0,0,4855.000686468001,4021.6067422718493,0,0
1505260800,4166.8175,4177.6375,3735.715,3864.4675,,,,,0,0,0,1,4866.419173735669,3951.6426433303563,0,0
1505347200,3863.3025,3928.21,3218.735,3243.755,,,,,0,0,0,0,4902.553182121214,3748.9255975902925,0,0
1505433600,3243.7025,3850.6675,2974.3825,3722.37,1,,,,0,0,0,0,4936.739448686827,3532.985334857466,0,0
1505520000,3722.365,3927.645,3572.7525,3709.305,,,1,,0,0,0,0,4952.732701170703,3470.0780081679736,0,0
1505606400,3706.84,3815.215,3492.52,3704.605,,,,,0,0,0,0,4971.992106572747,3404.1270396728855,0,0
1505692800,3704.5475,4125.9075,3700.8575,4097.7825,,,,,0,0,0,0,4950.049188717318,3366.663687958556,,1
1505779200,4098.4325,4118.7375,3852.9475,3903.3275,,,,,0,0,0,0,4927.993695114808,3348.5491528506464,,0
1505865600,3903.6525,4046.9975,3830.225,3868.905,,,,,0,0,0,0,4888.85963338708,3336.153119254525,,
1505952000,3866.2925,3908.5825,3573.75,3618.79,,,,,0,0,0,0,4819.928717567304,3315.0740507898736,,
1506038400,3616.485,3762.8075,3514.9325,3614.7375,,,,,0,0,0,0,4735.565732397317,3284.5669834542587,,
1506124800,3612.895,3818.08,3566.225,3784.775,,,,,0,0,0,0,4680.192515554407,3266.19536551191,,
1506211200,3785.39,3787.28,3624.9675,3668.48,,,,,0,0,0,0,4633.972189818419,3246.329809985963,,
1506297600,3668.5025,3967.93,3665.845,3919.565,,,,,0,0,0,0,4595.9646495111065,3231.7550052573984,,
1506384000,3919.955,3964.515,3851.8775,3886.04,,,,,0,0,0,0,4525.063328834215,3244.820353304863,,
1506470400,3885.12,4230.03,3874.1175,4204.4,,,,,0,0,0,0,4455.631607558205,3276.847889211362,,
1506556800,4205.1875,4276.64,3928.0425,4188.065,,,,,0,0,0,0,4381.327268305597,3280.7010479304963,,
1506643200,4189.0725,4218.815,4020.5475,4165.45,,,,,0,0,0,0,4352.096174685297,3288.8048679278218,,
1506729600,4166.13,4353.3175,4157.9725,4334.18,,,,,0,0,0,0,4353.068907149281,3284.7808376672547,,
1506816000,4334.1575,4391.0525,4243.23,4386.1175,,,,,0,0,0,0,4356.431785596404,3276.2671358877096,,
1506902400,4385.195,4461.8775,4358.1075,4392.8975,,1,,,0,0,0,0,4371.265706988902,3257.505938765524,,
1506988800,4392.855,4423.3075,4200.6275,4308.205,,,,1,0,0,0,0,4403.779444139606,3257.506735627087,,
1507075200,4309.155,4344.97,4177.3675,4218.055,,,,,0,0,0,0,4432.544214878479,3324.4370340590363,,
1507161600,4217.7825,4364.14,4146.9675,4315.975,,,,,0,0,0,0,4459.033782333682,3465.702922322526,,
1507248000,4314.82,4416.09,4294.6225,4362.865,,,,,0,0,0,0,4490.462647905143,3492.2241711824954,,
1507334400,4361.1525,4450.105,4317.8325,4426.3275,,,,,0,0,0,0,4517.484898998994,3537.8543511466987,,
1507420800,4423.9825,4612.025,4411.0075,4598.9925,,,,,0,0,0,0,4569.93328812065,3555.4832167421273,,
1507507200,4599.5925,4872.5975,4551.75,4764.3575,,,,,0,0,0,0,4666.665861234952,3554.181070269092,,
1507593600,4764.3,4918.4075,4706.51,4751.0025,,,,,0,0,0,0,4758.958472472716,3551.0308282215806,,
1507680000,4749.88,4870.605,4712.6025,4818.3625,,,,,0,0,0,0,4826.525873820778,3594.1982248741792,,
1507766400,4818.7625,5438.4025,4806.6275,5438.095,,,,,0,0,0,0,4991.524640693202,3655.3897710707806,,
1507852800,5437.87,5859.43,5385.2575,5638.67,,,,,0,0,0,0,5227.503995594015,3656.8266132331582,,
1507939200,5635.3575,5814.285,5559.5275,5805.1025,,1,,,0,0,0,0,5401.276871985731,3663.810061695537,,
1508025600,5803.5325,5838.4875,5445.65,5687.0025,,,,1,0,0,0,0,5557.415494857958,3713.3508636857605,,
1508112000,5686.3575,5786.84,5562.1375,5746.995,,,,,0,0,0,0,5677.920408116731,3747.2042920197987,,
1508198400,5748.59,5769.0475,5520.0825,5597.5175,,,,,0,0,0,0,5786.536364075695,3803.647095878544,,
1508284800,5596.175,5612.95,5104.475,5576.305,,,,,0,0,0,0,5859.487068100235,3885.0844240208394,,
1508371200,5576.4975,5740.3675,5522.1,5698.2525,,,,,0,0,0,0,5935.697876564248,3949.736011149357,,
1508457600,5700.5275,6059.4975,5613.7,5987.355,,,,,0,0,0,0,6051.187437980807,4004.470954812596,,
1508544000,5985.1475,6181.9725,5890.0425,6023.475,,,,,0,0,0,0,6169.906119262004,4044.5787916724325,,
1508630400,6022.02,6078.46,5739.0125,5986.655,,,,,0,0,0,0,6257.772312448917,4095.997216362247,,
1508716800,5982.465,6054.16,5648.535,5894.89,,,,,0,0,0,0,6325.315673220212,4186.007598961501,,
1508803200,5894.505,5897.25,5472.55,5527.885,,,,,0,0,0,0,6352.752742067545,4296.038669491353,,
1508889600,5526.6575,5760.4175,5379.4275,5745.0775,,,,,0,0,0,0,6350.800513205896,4425.7473467272,,
1508976000,5745.995,5993.8525,5695.9,5890.4075,,,,,0,0,0,0,6356.279292535744,4543.573469489675,,
1509062400,5890.555,5994.5175,5698.985,5777.7525,,,,,0,0,0,0,6338.874962647574,4676.545011246291,,
1509148800,5778.0875,5885.5575,5677.2425,5740.6775,,,,,0,0,0,0,6302.509954821234,4812.140760904695,,
1509235200,5740.93,6280.1925,5698.7575,6135.035,,,,,0,0,0,0,6321.532742082774,4938.58443203352,,
1509321600,6135.395,6216.6925,6027.52,6123.335,,,,,0,0,0,0,6310.209452986825,5037.589243788141,,
1509408000,6123.3375,6458.4575,6086.6425,6439.52,,,,,0,0,1,0,6286.608983004574,5155.799295053099,0,0
1509494400,6442.4775,6759.84,6357.65,6752.05,,,,,0,0,0,0,6404.061830075671,5247.408707020466,0,0
1509580800,6752.9125,7356.025,6724.95,7028.69,,,,,0,0,0,0,6670.992376798797,5195.6410180758785,0,0
1509667200,7031.9425,7461.9425,6931.95,7156.8525,,,,,0,0,0,0,6898.015850242257,5135.934899838703,0,0
1509753600,7156.4575,7514.81,7009.5525,7385.7075,,1,,,0,0,0,0,7094.5973580685,5114.471039825579,0,0
1509840000,7384.7975,7596.1975,7295.54,7384.79,,,,1,0,0,0,0,7276.529673155221,5077.400646808511,0,0
1509926400,7383.5975,7428.22,6922.6075,6970.3625,,,,,0,0,0,0,7402.747933595295,5106.827444743812,1,1
1510012800,6970.6775,7246.3275,6957.6225,7123.6775,,,,,0,0,0,0,7479.229766148599,5208.645385754526,,
1510099200,7124.5425,7881.0075,7064.695,7461.8275,,,,,0,0,0,0,7647.891051352569,5259.922888518075,,
1510185600,7464.64,7477.145,7086.305,7151.9725,,,,,0,0,0,0,7738.114032089034,5312.7737465176115,,
1510272000,7153.275,7357.0575,6422.61,6583.4775,,,,,0,0,0,0,7804.803808133895,5347.289137923609,,
1510358400,6579.505,6841.2475,6200.91,6342.9575,,,,,0,0,0,0,7819.08643024793,5389.018996066338,,
1510444800,6342.9425,6493.72,5495.165,5871.5225,,,,,0,0,0,0,7816.665666427429,5367.664164084249,,
1510531200,5861.4375,6823.0175,5824,6534.585,,,,,0,0,0,0,7815.1420410320925,5413.806614984799,,
1510617600,6535.965,6759.6975,6481.2025,6620.3375,,,,,0,0,0,0,7792.408539680659,5528.484682718451,,
1510704000,6620.3375,7341.735,6620.3375,7285.1625,,,,,0,0,0,0,7815.43384374941,5605.440441418092,,
1510790400,7285.1625,7935.54,7116.8875,7822.1575,,,,,0,0,0,0,7901.669467047155,5687.393658878597,,
1510876800,7823.41,7982.125,7533.675,7690.6425,,,,,0,0,0,0,7956.419494350573,5765.2074895115065,,
1510963200,7689.6925,7854.625,7452.61,7777.645,,,,,0,0,0,0,8005.084790394466,5867.5932483359375,,
1511049600,7779.9,8071.2425,7678.265,8023.845,,,,,0,0,0,0,8058.191648302262,5920.738738829423,,
1511136000,8023.8475,8288.1475,7924.65,8240.5725,,,,,0,0,0,0,8148.416887794057,5965.705568176632,,
1511222400,8237.24,8359.8675,7787.0975,8109.4225,,1,,,0,0,0,0,8251.964704738399,6004.929638801159,,
1511308800,8106.3375,8303.7125,8068.5725,8239.0275,,,,1,0,0,0,0,8341.28996674503,6003.0802316384825,,
1511395200,8239.2525,8281.0475,8012.76,8015.01,,,,,0,0,0,0,8416.495219859467,6003.157997979028,,
1511481600,8014.675,8320.43,7881.5,8199.295,,,,,0,0,0,0,8489.710418911407,6012.026318102073,,
1511568000,8199.705,8754.525,8142.6925,8745.7775,,,,,0,0,0,0,8622.504756425757,6002.089031904599,,
1511654400,8746.23,9456.4,8689.54,9288.17,,,,,0,0,0,0,8882.1578556768,5984.999491017801,,
1511740800,9290.1525,9735.2175,9280.9,9704.9725,,,,,0,0,0,0,9159.447791731818,5935.026752716055,,
1511827200,9709.395,9957.5375,9587.06,9889.88,,,,,0,0,0,0,9430.73835153799,5885.195533508739,,
1511913600,9897.0825,11428.45,9086.4375,9845.9375,,,,,0,0,0,0,9999.76155823826,5905.693949288005,,
1512000000,9838.725,10762.0975,9082.85,9968.3925,,,,,0,0,0,0,10325.918232119478,6016.858456684266,,
1512086400,9963.125,10954.5225,9424.28,10879.1425,,,,,0,0,0,0,10626.544246374473,6170.565402747516,,
1512172800,10876.895,11174.65,10677.9225,10897.8125,,1,,,0,0,0,0,10892.449499963075,6396.031956463355,,
1512259200,10898.7325,11834.5025,10578.9825,11251.5775,,,,1,0,0,0,0,11243.301341989536,6644.704826102389,,
1512345600,11253.3025,11651.9925,10914.075,11640.9725,,,,,0,0,0,0,11489.37295613021,6800.170019589359,,
1512432000,11640.975,11868.75,11477.0925,11710.6875,,,,,0,0,0,0,11755.23523731102,6938.38975784279,,
1512518400,11707.4825,13974.995,11702.9725,13796.59,,,,,0,0,0,0,12414.836170383454,7041.564298657333,,
1512604800,13795.39,17330.155,13421.2275,16734.75,,,,,0,0,0,0,13779.883978137783,6950.330782052823,,
1512691200,16734.75,17285.75,13868.2525,16084.735,,,,,0,0,0,0,14822.337813115073,6944.614615392394,,
1512777600,16084.7025,16274.62,13587.76,14910.3425,,,,,0,0,0,0,15493.671899715659,7046.324911650282,,
1512864000,14908.725,15876.25,13163.375,15037.4975,,,,,0,0,0,0,16008.6400424467,7217.981981281373,,
1512950400,15037.47,17418.5,14987.5725,16683.4875,,,,,0,0,0,0,16704.202117375215,7323.04411555997,,
1513036800,16681.0125,17645.3775,16247.5,17162.905,,,,,0,0,0,0,17328.09368575237,7365.293116882149,,
1513123200,17164.155,17447.27,15704.1725,16387.6525,,,,,0,0,0,0,17815.30047024883,7592.088941365781,,
1513209600,16382.71,16969.6375,16017.3925,16552.415,,,,,0,0,0,0,18140.658115631166,7910.227712695571,,
1513296000,16552.5425,17925.75,16515.1525,17613.6675,,,,,0,0,0,0,18538.18835723078,8247.598472597781,,
1513382400,17615.29,19603.25,17489.215,19423.67,,,,,0,0,0,0,19148.469773620265,8523.536605939578,,
1513468800,19423.6725,19804.2475,18728.025,19128.2725,,,,,0,0,0,0,19690.070231242367,8714.442217405467,,
1513555200,19128.3225,19302.2525,18114.7875,18948.92,,,,,0,0,0,0,20055.440638634394,9027.84671371675,,
1513641600,18948.8475,19064.1475,16776.19,17694.81,,1,,,0,0,0,0,20387.69269745094,9568.510207319829,,
1513728000,17693.06,17861.4675,15111.31,16445.165,,,,,0,0,0,0,20465.788125711042,10189.599891924963,,
1513814400,16444.4175,17242.735,14878.925,15584.7025,,,,,0,0,0,0,20424.875983100712,10813.681280644927,,
1513900800,15585.775,15790.2075,10843.9825,14023.615,,,,,0,0,0,0,20248.92407579796,10841.003530493712,,
1513987200,14027.3175,15877.805,13611.845,14814.6275,,,,,0,0,0,0,20075.117001796014,11231.944939751831,,
1514073600,14816.7525,15017.5425,12699.5,14059.955,,,,,0,0,0,0,19800.406845322315,11495.4211368945,,
1514160000,14047.4525,14658.7475,13251.75,13983.735,,,,,0,0,0,0,19481.601522341378,11736.755383882593,,
1514246400,13988.5425,16173.7175,13900.7325,15800.17,,,,,0,0,0,0,19360.514448094164,12018.045292968785,,
1514332800,15799.8725,16506.43,14538.3425,15399.215,,,,,0,0,0,0,19331.87808679139,12116.885888209166,,
1514419200,15403.7275,15503.295,13561.8275,14489.3725,,,,,0,0,0,0,19311.6092181387,12086.320595686542,,
1514505600,14485.4275,15132.485,14059.8275,14470.21,,,,,0,0,0,0,19332.430035838675,12131.511354310827,,
1514592000,14472.9575,14537.41,12290.96,12688.9175,,,,,0,0,0,0,19380.94853409675,12011.802513718187,,
1514678400,12688.915,14266.63,12534.0025,13888.3225,,,,,0,0,0,0,19373.752074325275,11784.086988748208,,
1514764800,13888.35,14024.47,12900.97,13441.9825,,,,,0,0,0,0,19330.914759278105,11593.974156060047,,
1514851200,13429.6775,15270.625,12963.845,14770.635,,,,,0,0,0,0,19242.185677807727,11429.682072569038,,
1514937600,14768.6425,15474.925,14614.9125,15145.865,,,,,0,0,0,0,19183.933127271164,11401.021995831663,,
1515024000,15146.1375,15458.49,14209.8675,15188.8125,,,,,0,0,0,0,19029.724299364796,11367.207677583157,,
1515110400,15188.815,17125.61,14847.695,16955.8775,,,,,0,0,0,0,18679.919863296967,11428.48302034005,,
1515196800,16955.45,17222.6125,16234.205,17127.915,,,,,0,0,0,0,18254.644867415816,11660.099666430058,,
1515283200,17124.9825,17134.9975,15717.0625,16144.1975,,,,,0,0,0,0,17884.737777109938,11882.906613305153,,
1515369600,16153.8125,16238.775,13806.305,14999.085,,,,,0,0,0,0,17426.352750255795,11968.978290145591,,
1515456000,14997.6575,15402.78,14186.555,14469.6625,,,,,0,0,0,0,17145.688720982133,11970.516462793208,,
1515542400,14467.64,14921.9,13496.7525,14908.0475,,,,,0,0,0,0,16948.201490114476,11939.54166750976,,
1515628800,14902.8875,14992.0175,12814.5025,13339.265,,,,,0,0,0,0,16919.846931210785,12298.8595656388,,
1515715200,13340.705,13960.505,13027.5675,13729.9175,,,,,0,0,0,0,16912.27053573076,12249.033069861402,,
1515801600,13891.385,15217.275,13662.9425,14240.0275,,,,,0,0,0,0,16917.037679392837,12342.078149790113,,
1515888000,14239.1,14377.165,13122.955,13660.4225,,,,,0,0,0,0,16923.188620578094,12329.418897152467,,
1515974400,13660.3975,14342.38,13363.0625,13600.735,,,,,0,0,0,0,16851.485614212776,12295.301168383176,,
1516060800,13594.04,13621.2625,10050.655,11472.14,,,,,0,0,0,1,16754.131444753133,11659.746474343625,,
1516147200,11474.2225,11992.965,9144.25,11204.1375,,,,,0,0,0,0,16897.67355474153,10952.680427930212,,
1516233600,11208.7075,12160.35,10701.885,11284.275,,,,,0,0,0,0,16971.891399036755,10648.899054630767,,
1516320000,11295.1325,12020.6925,11040.06,11546.3875,,,,,0,0,0,0,17046.293341051052,10505.086713806175,,
1516406400,11548.37,13029.0675,11520.6775,12782.4175,,,,,0,0,0,0,17049.449643092597,10408.245312481351,,
1516492800,12790.825,12793.6625,11119.0025,11541.66,,,,,0,0,0,0,17060.990799064704,10243.673977049217,,
1516579200,11533.6325,11898.32,10019.86,10791.7475,,,,,0,0,0,0,17039.636827778057,9930.17952970237,,
1516665600,10792,11402.095,9953.385,10836.8675,,,,,0,0,0,0,16996.576148964974,9619.719218172735,,
1516752000,10836.1875,11482.5025,10491.7825,11381.0325,,,,,0,0,0,0,16909.45030250841,9411.710085470719,,
1516838400,11381.04,11721.405,10856.0325,11136.71,,,,,0,0,0,0,16532.040336112685,9293.279074181417,,
1516924800,11132.7775,11609.8,10297.08,11088.1575,,,,,0,0,0,0,16069.969650765745,9284.2321440957,,
1517011200,11080.6725,11563.6375,10834.4,11381.0975,,,,,0,0,0,0,15540.375210578206,9368.683416246466,,
1517097600,11379.915,11874.2975,11251.775,11621.1475,,,,,0,0,0,0,15114.925159871531,9358.231095937059,,
1517184000,11618.87,11699.0775,10936.5,11142.7425,,,,,0,0,0,0,14801.703535187115,9386.935518131613,,
1517270400,11141.41,11185.265,9731.81,9988.305,,,,,0,0,0,0,14546.831206739958,9268.397493421988,,
1517356800,9989.605,10313.735,9546.02,10115.7975,,,,,0,0,0,0,14278.62781797384,9117.39928333597,,
1517443200,10117.77,10174.8475,8447.8525,9012.8875,,,,,0,0,0,0,14145.78760149108,8840.249366146709,,
1517529600,9017.205,9107.9675,7593.5625,8811.005,,,,,0,0,0,0,13807.364969562546,8528.243689198733,,
1517616000,8800.3925,9487.19,8108.1775,9213.725,,,,,0,0,0,0,13522.861262119208,8347.314107781482,,
1517702400,9213.055,9349.885,7820.6475,8163.0125,,,,,0,0,0,0,13180.7211174261,8234.566356604515,,
1517788800,8164.595,8342.005,6513.9375,6878.9575,,,,,0,0,0,0,13018.884338236254,7723.189669660614,,
1517875200,6878.5575,7998.2225,5893.765,7696.395,1,,,,0,0,0,0,13060.948867400894,7203.986515679257,,
1517961600,7700.555,8633.025,7187.93,7576.405,,,1,,0,0,0,0,12972.640768796287,6932.380794648262,,
1518048000,7577.425,8636.6875,7553.625,8227.215,,,,,0,0,0,0,12867.066392612072,6746.561587333727,,
1518134400,8229.2975,8739.5125,7750.83,8685.7175,,,,,0,0,0,0,12570.431038996485,6633.76419352757,,
1518220800,8685.915,9082.45,8154.865,8554.1725,,,,,0,0,0,0,12260.018150923039,6570.417512689513,,
1518307200,8553.745,8559.8275,7834.37,8067.4975,,,,,0,0,0,0,12075.118269968396,6464.720835584085,,
1518393600,8072.7625,8979.5,8067.6425,8894.395,,,,,0,0,0,0,11926.480986709354,6390.158792046844,,
1518480000,8889.6225,8937.6475,8379.3075,8519.9425,,,,,0,0,0,0,11748.969486199985,6360.979003779972,,
1518566400,8515.9125,9507.025,8515.76,9483.4825,,,,,0,0,0,0,11523.722368538774,6375.703012895916,,
1518652800,9479.985,10247.525,9343.89,10025.8525,,,,,0,0,0,0,11345.937858266396,6395.2432115591855,,
1518739200,10024.95,10310.095,9709.0225,10183.905,,,,,0,0,0,0,11169.3578336048,6453.402701497426,,
1518825600,10185.515,11139.295,10051.7325,11105.625,,,,,0,0,0,0,11028.279895076696,6555.818466357372,,
1518912000,11110.27,11294.475,10166.7875,10408.5275,,,,,0,0,0,0,10946.829698964932,6627.10467376289,,
1518998400,10413.595,11264.0225,10322.725,11161.255,,,,,0,0,0,0,10961.280338504266,6591.3373344379725,,
1519084800,11155.9625,11773.775,11060.84,11229.375,,,,,0,0,0,0,11194.867662640918,6490.001354159395,,
1519171200,11231.2975,11284.565,10247.55,10461.6925,,,,,0,0,0,0,11334.920380421101,6490.06594245725,,
1519257600,10463.125,10937.725,9724.6175,9835.875,,,,,0,0,0,0,11467.46123288905,6585.753364186744,,
1519344000,9833.5425,10408.6675,9580.5825,10157.6025,,,,,0,0,0,0,11525.375529918758,6644.19239278348,,
1519430400,10145.325,10537.06,9376.395,9690.955,,,,,0,0,0,0,11595.550745331686,6733.487083082106,,
1519516800,9690.5225,9872.6275,9296.2125,9590.7575,,,,,0,0,0,0,11596.140786619331,7021.84172668041,,
1519603200,9592.1075,10453.6475,9391.51,10311.7,,,,,0,0,0,0,11592.737768330413,7504.140461321311,,
1519689600,10314.195,10855.9925,10131.0075,10561.5825,,,,,0,0,0,0,11648.326283642073,7759.655829199584,,
1519776000,10564.57,11060.0375,10259.755,10306.8075,,,,,0,0,0,0,11704.168049158965,7978.74432064754,,
1519862400,10307.0275,11079.0575,10191.85,10905,,,,,0,0,0,0,11743.970217311527,8194.458778135817,,
1519948800,10908.51,11178.5,10774.3125,11022.265,,,,,0,0,0,0,11795.701331917773,8346.343611167405,,
1520035200,11022.7575,11502.9225,11020.265,11434.805,,,,,0,0,0,0,11802.5047197674,8585.031155161909,,
1520121600,11437.92,11509.25,11054.505,11478.115,,,,,0,0,0,0,11813.988561947011,8820.133749104063,,
1520208000,11479.9675,11662.5375,11380.865,11407.6725,,1,,,0,0,0,0,11784.688355309938,9008.883550467937,,
1520294400,11405.4475,11413.82,10560.0175,10713.0325,,,,,0,0,0,0,11755.431999588316,9247.101370468185,,
1520380800,10709.57,10900.9425,9403.275,9905.0725,,,,,0,0,0,0,11745.530613619336,9255.876439617896,,
1520467200,9905.6175,10117.175,9044.7375,9291.4725,,,,,0,1,0,0,11759.596546311586,9161.039371097506,0,0
1520553600,9296.865,9416.875,8376.5,9246.625,,,,,0,0,0,0,11835.194198122717,8919.443551734772,0,0
1520640000,9241.335,9516.035,8700.27,8777.0275,,,,,0,0,0,0,11845.705148754238,8763.222147118164,0,0
1520726400,8779.0275,9761.4475,8486.2625,9531.515,,,,,0,0,0,0,11817.58273773245,8583.222605456285,1,0
1520812800,9534.0825,9894.975,8759.94,9113.485,,,,,0,0,0,0,11699.49298551319,8480.9572438713,0,0
1520899200,9113.8825,9483.1675,8836.875,9143.8875,1,,,,0,0,0,0,11655.419781683438,8385.105134198187,0,0
1520985600,9146.5875,9358.3,7927.9125,8194.185,,,1,,0,0,0,0,11639.057457446153,8172.534092084741,0,0
1521072000,8193.8125,8416.73,7661.1875,8260.1575,,,,,0,0,0,0,11727.711161704208,7940.634931495155,0,0
1521158400,8257.5025,8608.7925,7896.1225,8263.8375,,,,,0,0,0,0,11752.874404467717,7779.176135467325,0,0
1521244800,8262.1575,8349.055,7732.9325,7860.585,,,,,0,0,0,0,11807.277236004309,7608.823049618135,0,0
1521331200,7856.3225,8293.4375,7314.8425,8190.1825,,,,,0,0,0,0,11817.759925339431,7380.781439351347,0,0
1521417600,8194.5075,8750.23,8101.545,8598.785,,,,,0,0,0,0,11748.786443064846,7266.260964028587,,0
1521504000,8596.1975,9042.815,8315.4275,8903.3125,,,,,0,0,0,0,11636.351985314242,7187.708573337275,,0
1521590400,8906.735,9182.975,8751.2075,8892.0325,,,,,0,0,0,0,11508.355278850786,7152.980764594639,,1
1521676800,8890.7475,9097.43,8488.1025,8710.45,,,,,0,0,0,0,11351.9693797535,7136.146838760942,,
1521763200,8710.805,8927.1275,8274.5125,8922.4225,,,,,0,0,0,0,11119.886805272965,7150.753524211454,,
1521849600,8922.0475,9012.25,8498.25,8537.1675,,,,,0,0,0,0,10853.418014575747,7231.564719898781,,
1521936000,8532.615,8678.825,8368.095,8452.075,,,,,0,0,0,0,10500.146982237531,7452.411356154783,,
1522022400,8453.6575,8498.3575,7840.775,8143.28,,,,,0,0,0,0,10136.370646376234,7590.599034681869,,
1522108800,8146.1025,8220.85,7740.1775,7791.6175,,,,,0,0,0,0,9846.179008387824,7579.510449999918,,
1522195200,7792.47,8100.62,7732.155,7940.075,,,,,0,0,0,0,9708.907885625153,7551.034088946354,,
1522281600,7938.2575,7966.25,6905.6325,7083.7675,,,,,0,0,0,1,9677.770599069783,7356.332484145246,,
1522368000,7082.3125,7273.4,6575,6835.18,,,,,0,0,0,0,9682.612749175021,7126.2343107709285,,
1522454400,6832.585,7218.475,6784.1675,6922.18,1,,,,0,0,0,0,9612.46290190878,6971.814797701976,,
1522540800,6923.4725,7042.6675,6442.2625,6812.6375,,,1,,0,0,0,0,9494.903232151742,6785.717325822823,,
1522627200,6815.535,7113.6025,6766.27,7050.615,,,,,0,0,0,0,9406.963644260199,6692.244364426566,,
1522713600,7050.59,7514.135,7012.0125,7418.625,,,,,0,0,0,0,9289.801772001014,6625.025829904606,,
1522800000,7417.265,7427.1725,6706.335,6794.085,,,,,0,0,0,0,9274.392829910052,6531.348896603194,,
1522886400,6793.94,6930.155,6568.4225,6774.51,,,,,0,0,0,0,9260.321425740785,6418.0566837478345,,
1522972800,6774.98,6848.25,6511.6675,6611.62,,,,,0,0,0,0,9257.183351232246,6310.0853622198365,,
1523059200,6615.775,7070.1625,6602.69,6897,,,,,0,0,0,0,9234.898187075245,6240.310947161144,,
1523145600,6894.8,7104.5275,6885.725,7021.1225,,,,,0,0,0,0,9156.680359937915,6188.012221470241,,
1523232000,7026.335,7177.1125,6612.285,6773.91,,,,,0,0,0,0,9021.649972562822,6121.8378916817355,,
1523318400,6775.9125,6889.405,6653.08,6830.335,,,,,0,0,0,0,8846.764862994552,6110.829082513963,,
1523404800,6827.845,6973.69,6803.7375,6941.09,,,,,0,0,0,0,8657.335168664256,6115.563122170097,,
1523491200,6941.0675,8174.0425,6762.85,7920.0175,,,,,0,0,0,0,8538.916964976768,6118.383526745132,,
1523577600,7919.9375,8230.8275,7746.6875,7887.1375,,,,,0,0,0,0,8397.373072104352,6188.415377325973,,
1523664000,7884.3575,8193.325,7825.4675,8001.6225,,,,,0,0,0,0,8313.258160936466,6249.401445442642,,
1523750400,8002.395,8411.2475,7999.7525,8357.55,,,,,0,0,0,0,8297.29170062873,6234.446834815652,,
1523836800,8360.46,8417.1925,7903.2475,8051.6125,,,,,0,0,0,0,8329.351936183899,6222.358074419479,,
1523923200,8053.95,8167.455,7812.28,7891.5925,,1,,,0,0,0,0,8338.398785166062,6217.25601379185,,
1524009600,7891.5725,8253.5775,7873.7875,8165.4725,,,,1,0,0,0,0,8375.61119084998,6215.204616688352,,
1524096000,8165.995,8300.43,8091.4025,8272.5775,,,,,0,0,0,0,8458.798312862908,6240.414727129373,,
1524182400,8270.95,8935.6325,8218.5275,8862.335,,,,,0,0,0,0,8640.093797344914,6250.458128243595,,
1524268800,8862.85,9043.8175,8612.52,8925.1825,,,,,0,0,0,0,8814.09740079991,6288.045912626764,,
1524355200,8925.0125,9035.13,8757.3775,8799.1925,,,,,0,0,0,0,8963.623676468029,6299.727179575566,,
1524441600,8793,9004.8725,8776.555,8941.3375,,,,,0,0,0,0,9092.401360061782,6309.057319516725,,
1524528000,8941.3275,9738.9225,8933,9651.1975,,,,,0,0,0,0,9334.367751613021,6362.692866159345,,
1524614400,9651.265,9757.9425,8718.8575,8862.92,,,,,0,0,0,0,9530.921221902385,6471.718961132759,,
1524700800,8860.7875,9315.0075,8630.5725,9279.7375,,,,,0,0,0,0,9619.460469282507,6614.3378584671855,,
1524787200,9277.9025,9376.68,8901.04,8921.945,,,,,0,0,0,0,9705.948337854928,6754.722845541201,,
1524873600,8919.4725,9437.2075,8865.725,9339.5325,,,,,0,0,0,0,9778.281968685715,6872.842973860096,,
1524960000,9337.5275,9527.8425,9175.4375,9396.8725,,,,,0,0,0,0,9841.600445581618,7050.92726317981,,
1525046400,9396.505,9446.4425,9110.645,9243.395,,,,,0,0,0,0,9825.62481475322,7260.679133344569,,
1525132800,9245.66,9247.665,8823.3,9070.0825,,,,,0,0,0,0,9739.483399035067,7483.788604556617,,
1525219200,9068.375,9257.8025,8979.8075,9210.32,,,,,0,0,0,0,9762.275301424474,7768.159749949787,,
1525305600,9216.425,9796.475,9157.385,9730.3925,,,,,0,0,0,0,9844.813692691547,7854.5334536703585,,
1525392000,9730.955,9772.4075,9499.47,9690.46,,,,,0,0,0,0,9903.857602136932,7921.760136855964,,
1525478400,9687.03,9949.775,9616.1575,9807.7725,,,,,0,0,0,0,9987.285750191168,7971.5610872518555,,
1525564800,9808.41,9896.8525,9382,9607.08,,,,,0,0,0,0,10046.728822926514,8071.914780750207,,
1525651200,9606.715,9624.7525,9178.2125,9359.5825,,,,,0,0,0,0,10030.07920438788,8215.260607546235,,
