"Market","Side","Type","Size","Price","Order Type","Trade Type","PnL","Fees","Date Time"
"SOL-PERP","buy","","0.1","102.206","limit","trade","-0.020576","0.008176","2024-02-08T03:20:37.000Z"
"SOL-PERP","buy","","0.3","102.206","limit","trade","-0.061729","0.024529","2024-02-08T03:20:37.000Z"
"SOL-PERP","buy","","0.2","102.206","limit","trade","-0.041152","0.016352","2024-02-08T03:20:37.000Z"
"SOL-PERP","buy","","0.2","102.206","limit","trade","-0.041152","0.016352","2024-02-08T03:20:37.000Z"
"SOL-PERP","sell","","0.8","102.082","limit","trade","-0.065332","0.065332","2024-02-08T03:08:25.000Z"
"SOL-PERP","buy","","0.4","101.858","limit","trade","0.051005","0.032595","2024-02-08T02:51:33.000Z"
"SOL-PERP","sell","","0.4","102.067","limit","trade","-0.032661","0.032661","2024-02-08T02:32:54.000Z"
"SOL-PERP","buy","","0.8","102.034","limit","trade","-0.151702","0.065302","2024-02-08T02:10:27.000Z"
"SOL-PERP","sell","","0.8","101.926","limit","trade","-0.065233","0.065233","2024-02-08T01:47:49.000Z"
"SOL-PERP","buy","","0.4","101.517","limit","trade","-0.062085","0.032485","2024-02-08T01:34:12.000Z"
"SOL-PERP","sell","","0.4","101.443","limit","trade","-0.032462","0.032462","2024-02-08T01:18:58.000Z"
"SOL-PERP","buy","","0.4","101.642","limit","trade","0.203476","0.032524","2024-02-08T00:48:45.000Z"
"SOL-PERP","buy","","0.1","101.642","limit","trade","0.050869","0.008131","2024-02-08T00:48:45.000Z"
"SOL-PERP","sell","","0.5","102.232","limit","trade","-0.040893","0.040893","2024-02-08T00:28:39.000Z"
"SOL-PERP","buy","","0.4","101.21","limit","trade","-0.122787","0.032387","2024-02-08T00:01:27.000Z"
"SOL-PERP","sell","","0.4","100.984","limit","trade","-0.032315","0.032315","2024-02-07T23:32:09.000Z"
"SOL-PERP","buy","","0.5","100.916","limit","trade","0.065635","0.040365","2024-02-07T23:15:44.000Z"
"SOL-PERP","buy","","0.1","100.898","limit","trade","0.014927","0.008073","2024-02-07T23:15:44.000Z"
"SOL-PERP","sell","","0.6","101.128","limit","trade","-0.048541","0.048541","2024-02-07T23:01:49.000Z"
"SOL-PERP","buy","","0.7","100.831","limit","trade","-0.048065","0.056465","2024-02-07T22:41:58.000Z"
"SOL-PERP","sell","","0.7","100.843","limit","trade","-0.056472","0.056472","2024-02-07T22:18:53.000Z"
"SOL-PERP","buy","","0.4","95.125","limit","trade","0.01876","0.03044","2024-02-07T11:48:07.000Z"
"SOL-PERP","sell","","0.4","95.248","limit","trade","-0.030479","0.030479","2024-02-07T11:35:02.000Z"
"SOL-PERP","buy","","0.6","95.23","limit","trade","-0.18431","0.04571","2024-02-07T11:14:04.000Z"
"SOL-PERP","sell","","0.6","94.999","limit","trade","-0.0456","0.0456","2024-02-07T10:52:38.000Z"
"SOL-PERP","buy","","0.5","95.196","limit","trade","0.142422","0.038078","2024-02-07T10:33:17.000Z"
"SOL-PERP","sell","","0.5","95.557","limit","trade","-0.038223","0.038223","2024-02-07T10:08:19.000Z"
"SOL-PERP","buy","","0.6","95.957","limit","trade","-0.323859","0.046059","2024-02-07T09:45:17.000Z"
"SOL-PERP","sell","","0.6","95.494","limit","trade","-0.045837","0.045837","2024-02-07T09:31:59.000Z"
"SOL-PERP","buy","","0.5","95.026","limit","trade","0.15699","0.03801","2024-02-07T09:08:36.000Z"
"SOL-PERP","sell","","0.5","95.416","limit","trade","-0.038166","0.038166","2024-02-07T08:49:39.000Z"
"SOL-PERP","buy","","0.4","95.461","limit","trade","-0.036148","0.030548","2024-02-07T08:38:06.000Z"
"SOL-PERP","sell","","0.8","95.447","limit","trade","-0.061086","0.061086","2024-02-07T08:17:22.000Z"
"SOL-PERP","buy","","0.4","95.329","limit","trade","0.003495","0.030505","2024-02-07T07:55:38.000Z"
"SOL-PERP","sell","","0.4","95.414","limit","trade","-0.030532","0.030532","2024-02-07T07:40:23.000Z"
"SOL-PERP","buy","","0.6","95.771","limit","trade","-0.01057","0.04597","2024-02-07T07:27:45.000Z"
"SOL-PERP","sell","","0.6","95.83","limit","trade","-0.045998","0.045998","2024-02-07T07:10:25.000Z"
"SOL-PERP","buy","","0.7","95.818","limit","trade","-0.189458","0.053658","2024-02-07T06:56:44.000Z"
"SOL-PERP","sell","","0.7","95.624","limit","trade","-0.053549","0.053549","2024-02-07T06:31:28.000Z"
"SOL-PERP","buy","","0.4","95.746","limit","trade","0.001361","0.030639","2024-02-07T06:19:36.000Z"
"SOL-PERP","sell","","0.4","95.826","limit","trade","-0.030664","0.030664","2024-02-07T05:58:56.000Z"
"SOL-PERP","buy","","0.4","95.795","limit","trade","-0.045054","0.030654","2024-02-07T05:41:35.000Z"
"SOL-PERP","sell","","0.4","95.759","limit","trade","-0.030643","0.030643","2024-02-07T05:22:27.000Z"
"SOL-PERP","buy","","0.6","95.487","limit","trade","-0.104634","0.045834","2024-02-07T05:01:45.000Z"
"SOL-PERP","sell","","0.6","95.389","limit","trade","-0.045787","0.045787","2024-02-07T04:38:53.000Z"
"SOL-PERP","buy","","0.6","95.254","limit","trade","0.241078","0.045722","2024-02-07T04:21:25.000Z"
"SOL-PERP","sell","","0.6","95.732","limit","trade","-0.045951","0.045951","2024-02-07T04:05:04.000Z"
"SOL-PERP","buy","","0.7","95.909","limit","trade","0.077891","0.053709","2024-02-07T03:45:54.000Z"
"SOL-PERP","sell","","0.7","96.097","limit","trade","-0.053814","0.053814","2024-02-07T03:28:26.000Z"
"SOL-PERP","buy","","0.3","96.242","limit","trade","0.013202","0.023098","2024-02-07T03:12:05.000Z"
"SOL-PERP","sell","","0.3","96.363","limit","trade","-0.023127","0.023127","2024-02-07T03:00:41.000Z"
"SOL-PERP","buy","","0.2","96.575","limit","trade","0.032949","0.015451","2024-02-07T02:40:31.000Z"
"SOL-PERP","buy","","0.5","96.573","limit","trade","0.083371","0.038629","2024-02-07T02:40:31.000Z"
"SOL-PERP","sell","","0.7","96.817","limit","trade","-0.054218","0.054218","2024-02-07T02:23:36.000Z"
"SOL-PERP","buy","","0.5","97.072","limit","trade","-0.039329","0.038829","2024-02-07T02:01:24.000Z"
"SOL-PERP","sell","","0.5","97.071","limit","trade","-0.038828","0.038828","2024-02-07T01:40:35.000Z"
"SOL-PERP","buy","","0.4","96.999","limit","trade","-0.03624","0.03104","2024-02-07T01:17:17.000Z"
"SOL-PERP","sell","","0.4","96.986","limit","trade","-0.031036","0.031036","2024-02-07T01:06:19.000Z"
"SOL-PERP","buy","","0.7","96.837","limit","trade","0.175371","0.054229","2024-02-07T00:44:48.000Z"
"SOL-PERP","sell","","0.7","97.165","limit","trade","-0.054412","0.054412","2024-02-07T00:26:16.000Z"
"SOL-PERP","buy","","0.6","97.028","limit","trade","-0.089773","0.046573","2024-02-07T00:03:20.000Z"
"SOL-PERP","sell","","0.6","96.956","limit","trade","-0.046539","0.046539","2024-02-06T23:47:06.000Z"
"SOL-PERP","buy","","0.3","96.837","limit","trade","0.061659","0.023241","2024-02-06T23:24:57.000Z"
"SOL-PERP","sell","","0.3","97.12","limit","trade","-0.023309","0.023309","2024-02-06T23:06:32.000Z"
"SOL-PERP","buy","","0.9","97.327","limit","trade","-0.490375","0.070075","2024-02-06T22:44:34.000Z"
"SOL-PERP","sell","","0.9","96.86","limit","trade","-0.069739","0.069739","2024-02-06T22:23:42.000Z"
"SOL-PERP","buy","","0.4","97.051","limit","trade","-0.088656","0.031056","2024-02-06T22:05:41.000Z"
"SOL-PERP","sell","","0.4","96.907","limit","trade","-0.03101","0.03101","2024-02-06T21:52:51.000Z"
"SOL-PERP","buy","","0.7","97.102","limit","trade","-0.073977","0.054377","2024-02-06T21:33:59.000Z"
"SOL-PERP","sell","","0.7","97.074","limit","trade","-0.054361","0.054361","2024-02-06T21:20:14.000Z"
"SOL-PERP","buy","","0.3","97.431","limit","trade","0.032117","0.023383","2024-02-06T20:56:30.000Z"
"SOL-PERP","sell","","0.3","97.616","limit","trade","-0.023428","0.023428","2024-02-06T20:32:35.000Z"
"SOL-PERP","buy","","1","97.406","limit","trade","0.054075","0.077925","2024-02-06T20:16:03.000Z"
"SOL-PERP","sell","","1","97.538","limit","trade","-0.07803","0.07803","2024-02-06T19:57:04.000Z"
"SOL-PERP","buy","","0.9","97.418","limit","trade","-0.631741","0.070141","2024-02-06T19:41:49.000Z"
"SOL-PERP","sell","","0.9","96.794","limit","trade","-0.069692","0.069692","2024-02-06T19:28:18.000Z"
"SOL-PERP","buy","","0.4","96.238","limit","trade","0.006004","0.030796","2024-02-06T19:07:02.000Z"
"SOL-PERP","sell","","0.4","96.33","limit","trade","-0.030826","0.030826","2024-02-06T18:53:52.000Z"
"SOL-PERP","buy","","0.5","93.443","limit","trade","1.086123","0.037377","2024-02-06T11:16:21.000Z"
"SOL-PERP","sell","","0.5","95.69","limit","trade","-0.038276","0.038276","2024-02-06T09:35:19.000Z"
