"Market","Side","Type","Size","Price","Order Type","Trade Type","PnL","Fees","Date Time"
"SOL-PERP","buy","","0.5","96.857","limit","trade","-0.144243","0.038743","2024-02-05T07:23:30.000Z"
"SOL-PERP","sell","","0.5","96.646","limit","trade","-0.038658","0.038658","2024-02-05T07:09:00.000Z"
"SOL-PERP","buy","","0.4","96.282","limit","trade","-0.12321","0.03081","2024-02-05T06:43:40.000Z"
"SOL-PERP","sell","","0.4","96.051","limit","trade","-0.030736","0.030736","2024-02-05T06:21:46.000Z"
"SOL-PERP","buy","","0.4","96.054","limit","trade","-0.074337","0.030737","2024-02-05T06:01:20.000Z"
"SOL-PERP","sell","","0.4","95.945","limit","trade","-0.030702","0.030702","2024-02-05T05:36:18.000Z"
"SOL-PERP","buy","","0.5","96.002","limit","trade","0.122599","0.038401","2024-02-05T05:14:31.000Z"
"SOL-PERP","sell","","0.5","96.324","limit","trade","-0.03853","0.03853","2024-02-05T04:59:58.000Z"
"SOL-PERP","buy","","0.6","96.23","limit","trade","0.09561","0.04619","2024-02-05T04:44:40.000Z"
"SOL-PERP","sell","","0.1","96.423","limit","trade","-0.007717","0.007717","2024-02-05T04:25:07.000Z"
"SOL-PERP","sell","","0.5","96.475","limit","trade","-0.038586","0.038586","2024-02-05T04:25:07.000Z"
"SOL-PERP","buy","","0.3","96.097","limit","trade","-0.136763","0.023063","2024-02-05T04:05:41.000Z"
"SOL-PERP","sell","","0.3","95.718","limit","trade","-0.022972","0.022972","2024-02-05T03:45:25.000Z"
"SOL-PERP","buy","","0.5","95.491","limit","trade","-0.124196","0.038196","2024-02-05T03:19:33.000Z"
"SOL-PERP","sell","","0.5","95.319","limit","trade","-0.038128","0.038128","2024-02-05T03:07:53.000Z"
"SOL-PERP","buy","","0.6","94.803","limit","trade","-0.040705","0.045505","2024-02-05T02:42:53.000Z"
"SOL-PERP","sell","","0.6","94.811","limit","trade","-0.045509","0.045509","2024-02-05T02:18:57.000Z"
"SOL-PERP","buy","","0.7","94.871","limit","trade","0.088972","0.053128","2024-02-05T02:18:00.000Z"
"SOL-PERP","sell","","0.7","95.074","limit","trade","-0.053241","0.053241","2024-02-05T02:01:01.000Z"
"SOL-PERP","buy","","0.6","95.187","limit","trade","-0.29049","0.04569","2024-02-05T01:45:30.000Z"
"SOL-PERP","sell","","0.6","94.779","limit","trade","-0.045494","0.045494","2024-02-05T01:25:56.000Z"
"SOL-PERP","buy","","0.7","94.884","limit","trade","0.249965","0.053135","2024-02-05T01:10:01.000Z"
"SOL-PERP","sell","","0.2","95.282","limit","trade","-0.01525","0.01525","2024-02-05T00:50:55.000Z"
"SOL-PERP","sell","","0.5","95.331","limit","trade","-0.038126","0.038126","2024-02-05T00:50:55.000Z"
"SOL-PERP","buy","","0.6","95.361","limit","trade","0.195227","0.045773","2024-02-05T00:37:02.000Z"
"SOL-PERP","sell","","0.1","95.731","limit","trade","-0.007661","0.007661","2024-02-05T00:14:40.000Z"
"SOL-PERP","sell","","0.5","95.769","limit","trade","-0.038305","0.038305","2024-02-05T00:14:40.000Z"
"SOL-PERP","buy","","0.4","95.482","limit","trade","-0.097754","0.030554","2024-02-05T00:03:35.000Z"
"SOL-PERP","sell","","0.4","95.314","limit","trade","-0.0305","0.0305","2024-02-04T23:38:18.000Z"
