"Market","Side","Type","Size","Price","Order Type","Trade Type","PnL","Fees","Date Time"
"SOL-PERP","sell","","0.5","94.041","limit","trade","-0.037616","0.037616","2024-02-01T05:09:33.000Z"
"SOL-PERP","buy","","0.4","94.287","limit","trade","-0.396572","0.030172","2024-02-01T04:45:16.000Z"
"SOL-PERP","sell","","0.4","93.371","limit","trade","-0.029879","0.029879","2024-02-01T04:32:29.000Z"
"SOL-PERP","buy","","0.5","94.045","limit","trade","-0.052618","0.037618","2024-02-01T04:17:52.000Z"
"SOL-PERP","sell","","0.5","94.015","limit","trade","-0.037606","0.037606","2024-02-01T03:53:21.000Z"
"SOL-PERP","buy","","0.4","93.656","limit","trade","-0.062769","0.029969","2024-02-01T03:37:38.000Z"
"SOL-PERP","buy","","0.6","93.654","limit","trade","-0.092954","0.044954","2024-02-01T03:37:38.000Z"
"SOL-PERP","sell","","1","93.574","limit","trade","-0.074859","0.074859","2024-02-01T03:25:00.000Z"
"SOL-PERP","buy","","0.3","94.432","limit","trade","-0.104127","0.02266","2024-02-01T03:01:15.000Z"
"SOL-PERP","buy","","0.6","94.41","limit","trade","-0.195054","0.04532","2024-02-01T03:01:15.000Z"
"SOL-PERP","sell","","0.4","94.141","limit","trade","-0.030131","0.030131","2024-02-01T02:39:00.000Z"
"SOL-PERP","sell","","0.5","94.176","limit","trade","-0.037663","0.037663","2024-02-01T02:39:00.000Z"
"SOL-PERP","buy","","0.4","94.243","limit","trade","-0.114958","0.030158","2024-02-01T02:17:49.000Z"
"SOL-PERP","sell","","0.4","94.031","limit","trade","-0.03009","0.03009","2024-02-01T01:56:18.000Z"
"SOL-PERP","buy","","0.6","94.936","limit","trade","-0.077369","0.045569","2024-02-01T01:43:35.000Z"
"SOL-PERP","sell","","0.6","94.883","limit","trade","-0.045544","0.045544","2024-02-01T01:23:20.000Z"
"SOL-PERP","buy","","0.4","97.24","limit","trade","-0.232706","0.031106","2024-02-01T00:52:36.000Z"
"SOL-PERP","buy","","0.5","97.183","limit","trade","-0.262383","0.038883","2024-02-01T00:52:36.000Z"
"SOL-PERP","sell","","0.9","96.736","limit","trade","-0.06965","0.06965","2024-02-01T00:31:43.000Z"
"SOL-PERP","buy","","0.6","97.432","limit","trade","-0.256567","0.046767","2024-02-01T00:20:28.000Z"
"SOL-PERP","sell","","0.1","97.069","limit","trade","-0.007766","0.007766","2024-01-31T23:54:43.000Z"
"SOL-PERP","sell","","0.5","97.085","limit","trade","-0.038833","0.038833","2024-01-31T23:54:43.000Z"
"SOL-PERP","buy","","0.3","96.901","limit","trade","0.066444","0.023256","2024-01-31T23:53:12.000Z"
"SOL-PERP","sell","","0.3","97.2","limit","trade","-0.023328","0.023328","2024-01-31T23:28:05.000Z"
"SOL-PERP","buy","","0.3","97.764","limit","trade","-0.174663","0.023463","2024-01-31T23:04:22.000Z"
"SOL-PERP","sell","","0.3","97.26","limit","trade","-0.023342","0.023342","2024-01-31T22:41:33.000Z"
"SOL-PERP","buy","","0.8","97.084","limit","trade","-0.282134","0.062134","2024-01-31T22:30:33.000Z"
"SOL-PERP","sell","","0.8","96.809","limit","trade","-0.061958","0.061958","2024-01-31T22:07:32.000Z"
"SOL-PERP","buy","","0.1","97.108","limit","trade","-0.033066","0.007766","2024-01-31T21:55:50.000Z"
"SOL-PERP","buy","","0.6","97.071","limit","trade","-0.176196","0.046596","2024-01-31T21:55:50.000Z"
"SOL-PERP","sell","","0.7","96.855","limit","trade","-0.054239","0.054239","2024-01-31T21:35:11.000Z"
"SOL-PERP","buy","","0.4","98.306","limit","trade","0.560942","0.031458","2024-01-31T21:10:19.000Z"
"SOL-PERP","sell","","0.4","99.787","limit","trade","-0.031932","0.031932","2024-01-31T20:22:58.000Z"
"SOL-PERP","buy","","0.5","99.233","limit","trade","-0.114693","0.039693","2024-01-31T20:21:17.000Z"
"SOL-PERP","sell","","0.5","99.083","limit","trade","-0.039633","0.039633","2024-01-31T20:08:56.000Z"
"SOL-PERP","buy","","0.8","100.646","limit","trade","0.020387","0.064413","2024-01-31T20:03:55.000Z"
"SOL-PERP","sell","","0.3","100.742","limit","trade","-0.02418","0.02418","2024-01-31T19:38:47.000Z"
"SOL-PERP","sell","","0.5","100.758","limit","trade","-0.0403","0.0403","2024-01-31T19:38:47.000Z"
"SOL-PERP","buy","","0.5","101.613","limit","trade","-0.163145","0.040645","2024-01-31T16:29:00.000Z"
"SOL-PERP","sell","","0.5","101.368","limit","trade","-0.040547","0.040547","2024-01-31T16:22:58.000Z"
"SOL-PERP","buy","","0.4","99.861","limit","trade","0.089244","0.031956","2024-01-31T15:07:45.000Z"
"SOL-PERP","sell","","0.4","100.164","limit","trade","-0.032052","0.032052","2024-01-31T14:57:24.000Z"
"SOL-PERP","buy","","0.2","100.233","limit","trade","-0.013493","0.016036","2024-01-31T14:56:44.000Z"
"SOL-PERP","buy","","0.5","100.229","limit","trade","-0.031735","0.040092","2024-01-31T14:56:44.000Z"
"SOL-PERP","sell","","0.2","100.23","limit","trade","-0.016039","0.016039","2024-01-31T14:50:47.000Z"
"SOL-PERP","sell","","0.5","100.252","limit","trade","-0.040098","0.040098","2024-01-31T14:50:47.000Z"
"SOL-PERP","buy","","0.9","100.178","limit","trade","0.314491","0.072123","2024-01-31T13:42:13.000Z"
"SOL-PERP","buy","","0.5","100.161","limit","trade","0.183218","0.040068","2024-01-31T13:42:13.000Z"
"SOL-PERP","sell","","0.9","100.669","limit","trade","-0.045301","0.045301","2024-01-31T13:36:30.000Z"
"SOL-PERP","sell","","0.5","100.497","limit","trade","-0.025124","0.025124","2024-01-31T13:36:24.000Z"
"SOL-PERP","buy","","0.4","100.417","limit","trade","-0.365995","0.032128","2024-01-31T13:35:41.000Z"
"SOL-PERP","buy","","0.5","100.391","limit","trade","-0.444493","0.04016","2024-01-31T13:35:41.000Z"
"SOL-PERP","sell","","0.4","99.579","limit","trade","-0.031866","0.031866","2024-01-31T13:22:17.000Z"
"SOL-PERP","sell","","0.5","99.585","limit","trade","-0.039832","0.039832","2024-01-31T13:22:17.000Z"
"SOL-PERP","buy","","0.2","99.551","limit","trade","-0.049928","0.015928","2024-01-31T13:03:03.000Z"
"SOL-PERP","sell","","0.2","99.381","limit","trade","-0.015901","0.015901","2024-01-31T12:48:13.000Z"
"SOL-PERP","sell","","0.5","99.382","limit","trade","0.555748","0.039752","2024-01-31T12:48:13.000Z"
"SOL-PERP","sell","","0.4","99.668","limit","trade","0.558906","0.031894","2024-01-31T12:39:08.000Z"
"SOL-PERP","buy","","0.9","98.191","limit","trade","-0.070698","0.070698","2024-01-31T11:30:14.000Z"
"SOL-PERP","buy","","0.9","98.191","limit","trade","0.122402","0.070698","2024-01-31T11:30:14.000Z"
"SOL-PERP","sell","","0.4","98.4","limit","trade","-0.031489","0.031489","2024-01-31T11:25:10.000Z"
"SOL-PERP","sell","","0.5","98.41","limit","trade","-0.039362","0.039362","2024-01-31T11:25:10.000Z"
"SOL-PERP","buy","","0.8","98.052","limit","trade","0.166047","0.062753","2024-01-31T10:55:55.000Z"
"SOL-PERP","sell","","0.8","98.338","limit","trade","-0.062936","0.062936","2024-01-31T10:45:09.000Z"
"SOL-PERP","buy","","0.4","98.359","limit","trade","0.370525","0.031475","2024-01-31T10:44:28.000Z"
"SOL-PERP","sell","","0.4","99.364","limit","trade","-0.031796","0.031796","2024-01-31T10:19:29.000Z"
